model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_16_right,test_00632,3,cat,0.97342384
clip_vit_b_32_linear,translation_16_right,test_00131,9,truck,0.9562109
clip_vit_b_32_linear,translation_16_right,test_07081,7,monkey,0.92613
clip_vit_b_32_linear,translation_16_right,test_01836,9,truck,0.97799397
clip_vit_b_32_linear,translation_16_right,test_06437,0,airplane,0.96099424
clip_vit_b_32_linear,translation_16_right,test_06609,0,airplane,0.9778051
clip_vit_b_32_linear,translation_16_right,test_03467,7,monkey,0.9655092
clip_vit_b_32_linear,translation_16_right,test_01401,3,cat,0.9714484
clip_vit_b_32_linear,translation_16_right,test_01839,2,car,0.975481
clip_vit_b_32_linear,translation_16_right,test_04168,3,cat,0.9748656
clip_vit_b_32_linear,translation_16_right,test_00035,2,car,0.94449663
clip_vit_b_32_linear,translation_16_right,test_04177,8,ship,0.9593381
clip_vit_b_32_linear,translation_16_right,test_07270,7,monkey,0.9497663
clip_vit_b_32_linear,translation_16_right,test_02265,5,dog,0.96002364
clip_vit_b_32_linear,translation_16_right,test_03288,7,monkey,0.96554947
clip_vit_b_32_linear,translation_16_right,test_05451,8,ship,0.9864483
clip_vit_b_32_linear,translation_16_right,test_04023,3,cat,0.97472
clip_vit_b_32_linear,translation_16_right,test_00261,1,bird,0.982445
clip_vit_b_32_linear,translation_16_right,test_04570,5,dog,0.92696035
clip_vit_b_32_linear,translation_16_right,test_04966,5,dog,0.9560712
clip_vit_b_32_linear,translation_16_right,test_07955,1,bird,0.9472402
clip_vit_b_32_linear,translation_16_right,test_06288,4,deer,0.96793616
clip_vit_b_32_linear,translation_16_right,test_07810,8,ship,0.9772121
clip_vit_b_32_linear,translation_16_right,test_01927,7,monkey,0.9573325
clip_vit_b_32_linear,translation_16_right,test_01871,1,bird,0.9747064
clip_vit_b_32_linear,translation_16_right,test_06922,5,dog,0.9617239
clip_vit_b_32_linear,translation_16_right,test_03512,4,deer,0.9737829
clip_vit_b_32_linear,translation_16_right,test_04754,6,horse,0.9779358
clip_vit_b_32_linear,translation_16_right,test_00714,2,car,0.9299408
clip_vit_b_32_linear,translation_16_right,test_02191,8,ship,0.97974503
clip_vit_b_32_linear,translation_16_right,test_04615,0,airplane,0.96049505
clip_vit_b_32_linear,translation_16_right,test_04662,8,ship,0.98265773
clip_vit_b_32_linear,translation_16_right,test_05915,9,truck,0.95910394
clip_vit_b_32_linear,translation_16_right,test_00766,4,deer,0.95877904
clip_vit_b_32_linear,translation_16_right,test_05218,2,car,0.95470554
clip_vit_b_32_linear,translation_16_right,test_02340,8,ship,0.9837147
clip_vit_b_32_linear,translation_16_right,test_01954,8,ship,0.9630466
clip_vit_b_32_linear,translation_16_right,test_07875,8,ship,0.9521636
clip_vit_b_32_linear,translation_16_right,test_03418,6,horse,0.98254585
clip_vit_b_32_linear,translation_16_right,test_05572,9,truck,0.9794425
clip_vit_b_32_linear,translation_16_right,test_05977,7,monkey,0.959997
clip_vit_b_32_linear,translation_16_right,test_05123,1,bird,0.97822237
clip_vit_b_32_linear,translation_16_right,test_05851,9,truck,0.9844157
clip_vit_b_32_linear,translation_16_right,test_04094,9,truck,0.95113945
clip_vit_b_32_linear,translation_16_right,test_04254,6,horse,0.9658849
clip_vit_b_32_linear,translation_16_right,test_02501,7,monkey,0.9637952
clip_vit_b_32_linear,translation_16_right,test_06938,1,bird,0.9773866
clip_vit_b_32_linear,translation_16_right,test_00171,4,deer,0.97301936
clip_vit_b_32_linear,translation_16_right,test_04215,3,cat,0.84083885
clip_vit_b_32_linear,translation_16_right,test_05705,8,ship,0.9861305
clip_vit_b_32_linear,translation_16_right,test_03458,4,deer,0.977781
clip_vit_b_32_linear,translation_16_right,test_01220,7,monkey,0.9633736
clip_vit_b_32_linear,translation_16_right,test_00962,8,ship,0.98515457
clip_vit_b_32_linear,translation_16_right,test_02950,5,dog,0.95650333
clip_vit_b_32_linear,translation_16_right,test_02623,5,dog,0.9766818
clip_vit_b_32_linear,translation_16_right,test_04539,0,airplane,0.98202163
clip_vit_b_32_linear,translation_16_right,test_01553,0,airplane,0.9673145
clip_vit_b_32_linear,translation_16_right,test_04740,4,deer,0.95808613
clip_vit_b_32_linear,translation_16_right,test_06844,0,airplane,0.9709349
clip_vit_b_32_linear,translation_16_right,test_02668,7,monkey,0.9804289
clip_vit_b_32_linear,translation_16_right,test_03153,7,monkey,0.9456522
clip_vit_b_32_linear,translation_16_right,test_05135,4,deer,0.9369325
clip_vit_b_32_linear,translation_16_right,test_02291,3,cat,0.90729433
clip_vit_b_32_linear,translation_16_right,test_00116,1,bird,0.9623395
clip_vit_b_32_linear,translation_16_right,test_07797,3,cat,0.96498054
clip_vit_b_32_linear,translation_16_right,test_04609,3,cat,0.92277056
clip_vit_b_32_linear,translation_16_right,test_00081,0,airplane,0.92658335
clip_vit_b_32_linear,translation_16_right,test_05580,6,horse,0.9764034
clip_vit_b_32_linear,translation_16_right,test_03024,2,car,0.9873777
clip_vit_b_32_linear,translation_16_right,test_02766,5,dog,0.95703393
clip_vit_b_32_linear,translation_16_right,test_05000,8,ship,0.9858502
clip_vit_b_32_linear,translation_16_right,test_02610,6,horse,0.96168625
clip_vit_b_32_linear,translation_16_right,test_02024,0,airplane,0.9791649
clip_vit_b_32_linear,translation_16_right,test_06097,4,deer,0.98964417
clip_vit_b_32_linear,translation_16_right,test_00964,6,horse,0.93509686
clip_vit_b_32_linear,translation_16_right,test_07634,0,airplane,0.97990626
clip_vit_b_32_linear,translation_16_right,test_06434,8,ship,0.9717856
clip_vit_b_32_linear,translation_16_right,test_05183,2,car,0.9627699
clip_vit_b_32_linear,translation_16_right,test_06986,0,airplane,0.98271555
clip_vit_b_32_linear,translation_16_right,test_00645,5,dog,0.97186136
clip_vit_b_32_linear,translation_16_right,test_03347,0,airplane,0.9790621
clip_vit_b_32_linear,translation_16_right,test_05677,2,car,0.9379281
clip_vit_b_32_linear,translation_16_right,test_03412,8,ship,0.98540795
clip_vit_b_32_linear,translation_16_right,test_03937,1,bird,0.9895454
clip_vit_b_32_linear,translation_16_right,test_00873,6,horse,0.97719115
clip_vit_b_32_linear,translation_16_right,test_02167,9,truck,0.95361865
clip_vit_b_32_linear,translation_16_right,test_06490,3,cat,0.96166044
clip_vit_b_32_linear,translation_16_right,test_00738,3,cat,0.93328357
clip_vit_b_32_linear,translation_16_right,test_06616,2,car,0.9613305
clip_vit_b_32_linear,translation_16_right,test_04093,6,horse,0.9252261
clip_vit_b_32_linear,translation_16_right,test_05788,9,truck,0.96846104
clip_vit_b_32_linear,translation_16_right,test_07818,8,ship,0.9894271
clip_vit_b_32_linear,translation_16_right,test_00304,1,bird,0.9059324
clip_vit_b_32_linear,translation_16_right,test_02082,2,car,0.9718573
clip_vit_b_32_linear,translation_16_right,test_02746,7,monkey,0.95786756
clip_vit_b_32_linear,translation_16_right,test_07944,4,deer,0.9761277
clip_vit_b_32_linear,translation_16_right,test_06689,8,ship,0.9689903
clip_vit_b_32_linear,translation_16_right,test_02414,9,truck,0.97944224
clip_vit_b_32_linear,translation_16_right,test_03779,6,horse,0.96672034
clip_vit_b_32_linear,translation_16_right,test_02095,1,bird,0.98819655
clip_vit_b_32_linear,translation_16_right,test_07262,0,airplane,0.96827364
clip_vit_b_32_linear,translation_16_right,test_05694,8,ship,0.9630415
clip_vit_b_32_linear,translation_16_right,test_07413,5,dog,0.97631884
clip_vit_b_32_linear,translation_16_right,test_06805,1,bird,0.9828825
clip_vit_b_32_linear,translation_16_right,test_03446,7,monkey,0.846747
clip_vit_b_32_linear,translation_16_right,test_02807,5,dog,0.919439
clip_vit_b_32_linear,translation_16_right,test_07940,4,deer,0.9453272
clip_vit_b_32_linear,translation_16_right,test_04172,7,monkey,0.9721396
clip_vit_b_32_linear,translation_16_right,test_07744,3,cat,0.9804682
clip_vit_b_32_linear,translation_16_right,test_01586,2,car,0.956874
clip_vit_b_32_linear,translation_16_right,test_07999,8,ship,0.9524059
clip_vit_b_32_linear,translation_16_right,test_06349,1,bird,0.93089485
clip_vit_b_32_linear,translation_16_right,test_06594,1,bird,0.98652995
clip_vit_b_32_linear,translation_16_right,test_02109,8,ship,0.9782096
clip_vit_b_32_linear,translation_16_right,test_03079,1,bird,0.9599116
clip_vit_b_32_linear,translation_16_right,test_02070,1,bird,0.867004
clip_vit_b_32_linear,translation_16_right,test_00319,5,dog,0.9726156
clip_vit_b_32_linear,translation_16_right,test_02888,0,airplane,0.9592128
clip_vit_b_32_linear,translation_16_right,test_06224,5,dog,0.96682894
clip_vit_b_32_linear,translation_16_right,test_03353,5,dog,0.9306583
clip_vit_b_32_linear,translation_16_right,test_06244,2,car,0.9187697
clip_vit_b_32_linear,translation_16_right,test_04704,7,monkey,0.9496664
clip_vit_b_32_linear,translation_16_right,test_02427,5,dog,0.97895575
clip_vit_b_32_linear,translation_16_right,test_07995,9,truck,0.9501182
clip_vit_b_32_linear,translation_16_right,test_01124,4,deer,0.9744752
clip_vit_b_32_linear,translation_16_right,test_06733,1,bird,0.9914717
clip_vit_b_32_linear,translation_16_right,test_02062,9,truck,0.98192567
clip_vit_b_32_linear,translation_16_right,test_00805,9,truck,0.9715793
clip_vit_b_32_linear,translation_16_right,test_02028,3,cat,0.96701086
clip_vit_b_32_linear,translation_16_right,test_02392,2,car,0.9600115
clip_vit_b_32_linear,translation_16_right,test_03292,6,horse,0.9451337
clip_vit_b_32_linear,translation_16_right,test_01440,7,monkey,0.9813268
clip_vit_b_32_linear,translation_16_right,test_01115,1,bird,0.8973923
clip_vit_b_32_linear,translation_16_right,test_04242,8,ship,0.98640996
clip_vit_b_32_linear,translation_16_right,test_02230,8,ship,0.92852825
clip_vit_b_32_linear,translation_16_right,test_03163,2,car,0.9482336
clip_vit_b_32_linear,translation_16_right,test_00545,6,horse,0.9434865
clip_vit_b_32_linear,translation_16_right,test_03863,5,dog,0.981769
clip_vit_b_32_linear,translation_16_right,test_04748,7,monkey,0.97369874
clip_vit_b_32_linear,translation_16_right,test_02399,4,deer,0.9827663
clip_vit_b_32_linear,translation_16_right,test_04341,6,horse,0.98682517
clip_vit_b_32_linear,translation_16_right,test_03078,4,deer,0.9602257
clip_vit_b_32_linear,translation_16_right,test_03763,4,deer,0.982062
clip_vit_b_32_linear,translation_16_right,test_02958,6,horse,0.9842645
clip_vit_b_32_linear,translation_16_right,test_06381,6,horse,0.9642466
clip_vit_b_32_linear,translation_16_right,test_01640,8,ship,0.9741594
clip_vit_b_32_linear,translation_16_right,test_01783,8,ship,0.97937024
clip_vit_b_32_linear,translation_16_right,test_03914,3,cat,0.98366576
clip_vit_b_32_linear,translation_16_right,test_01534,6,horse,0.9335027
clip_vit_b_32_linear,translation_16_right,test_00685,5,dog,0.9785932
clip_vit_b_32_linear,translation_16_right,test_04617,0,airplane,0.9775114
clip_vit_b_32_linear,translation_16_right,test_05508,9,truck,0.9702078
clip_vit_b_32_linear,translation_16_right,test_01022,9,truck,0.943106
clip_vit_b_32_linear,translation_16_right,test_01230,1,bird,0.94273573
clip_vit_b_32_linear,translation_16_right,test_07475,4,deer,0.9753316
clip_vit_b_32_linear,translation_16_right,test_05756,2,car,0.95031774
clip_vit_b_32_linear,translation_16_right,test_03122,4,deer,0.9507185
clip_vit_b_32_linear,translation_16_right,test_07202,1,bird,0.9771149
clip_vit_b_32_linear,translation_16_right,test_04723,9,truck,0.982167
clip_vit_b_32_linear,translation_16_right,test_01552,5,dog,0.9456561
clip_vit_b_32_linear,translation_16_right,test_00603,9,truck,0.9495042
clip_vit_b_32_linear,translation_16_right,test_02861,3,cat,0.9853203
clip_vit_b_32_linear,translation_16_right,test_06426,2,car,0.97268933
clip_vit_b_32_linear,translation_16_right,test_07864,4,deer,0.9763699
clip_vit_b_32_linear,translation_16_right,test_05729,6,horse,0.9790758
clip_vit_b_32_linear,translation_16_right,test_07474,5,dog,0.9575564
clip_vit_b_32_linear,translation_16_right,test_04298,1,bird,0.97685474
clip_vit_b_32_linear,translation_16_right,test_01175,0,airplane,0.951998
clip_vit_b_32_linear,translation_16_right,test_03454,2,car,0.9689933
clip_vit_b_32_linear,translation_16_right,test_02754,3,cat,0.9755785
clip_vit_b_32_linear,translation_16_right,test_00855,4,deer,0.95812196
clip_vit_b_32_linear,translation_16_right,test_02854,7,monkey,0.98198855
clip_vit_b_32_linear,translation_16_right,test_05092,1,bird,0.9761325
clip_vit_b_32_linear,translation_16_right,test_05590,9,truck,0.9601372
clip_vit_b_32_linear,translation_16_right,test_04463,3,cat,0.96168053
clip_vit_b_32_linear,translation_16_right,test_05318,2,car,0.94802356
clip_vit_b_32_linear,translation_16_right,test_03515,6,horse,0.9643921
clip_vit_b_32_linear,translation_16_right,test_04642,4,deer,0.9636909
clip_vit_b_32_linear,translation_16_right,test_00852,9,truck,0.9704231
clip_vit_b_32_linear,translation_16_right,test_01247,8,ship,0.9847168
clip_vit_b_32_linear,translation_16_right,test_07084,2,car,0.9751204
clip_vit_b_32_linear,translation_16_right,test_05301,9,truck,0.84228486
clip_vit_b_32_linear,translation_16_right,test_05082,6,horse,0.944833
clip_vit_b_32_linear,translation_16_right,test_05077,4,deer,0.9718911
clip_vit_b_32_linear,translation_16_right,test_01563,3,cat,0.9498267
clip_vit_b_32_linear,translation_16_right,test_00029,7,monkey,0.9189217
clip_vit_b_32_linear,translation_16_right,test_03867,7,monkey,0.95127213
clip_vit_b_32_linear,translation_16_right,test_04620,6,horse,0.96239394
clip_vit_b_32_linear,translation_16_right,test_04065,2,car,0.9461035
clip_vit_b_32_linear,translation_16_right,test_01095,5,dog,0.9711085
clip_vit_b_32_linear,translation_16_right,test_04229,3,cat,0.9807558
clip_vit_b_32_linear,translation_16_right,test_03562,3,cat,0.971177
clip_vit_b_32_linear,translation_16_right,test_02342,8,ship,0.9504901
clip_vit_b_32_linear,translation_16_right,test_01667,6,horse,0.97543
