model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_32_left,test_00632,3,cat,0.98174137
vit_b_16_linear,translation_32_left,test_00131,9,truck,0.9304998
vit_b_16_linear,translation_32_left,test_07081,7,monkey,0.9890363
vit_b_16_linear,translation_32_left,test_01836,9,truck,0.9793863
vit_b_16_linear,translation_32_left,test_06437,0,airplane,0.96925116
vit_b_16_linear,translation_32_left,test_06609,0,airplane,0.9723036
vit_b_16_linear,translation_32_left,test_03467,7,monkey,0.95407987
vit_b_16_linear,translation_32_left,test_01401,3,cat,0.95884943
vit_b_16_linear,translation_32_left,test_01839,2,car,0.8935589
vit_b_16_linear,translation_32_left,test_04168,3,cat,0.97779405
vit_b_16_linear,translation_32_left,test_00035,2,car,0.94663256
vit_b_16_linear,translation_32_left,test_04177,8,ship,0.790789
vit_b_16_linear,translation_32_left,test_07270,7,monkey,0.91377085
vit_b_16_linear,translation_32_left,test_02265,5,dog,0.9804699
vit_b_16_linear,translation_32_left,test_03288,7,monkey,0.9937557
vit_b_16_linear,translation_32_left,test_05451,8,ship,0.9616723
vit_b_16_linear,translation_32_left,test_04023,3,cat,0.98708457
vit_b_16_linear,translation_32_left,test_00261,1,bird,0.994537
vit_b_16_linear,translation_32_left,test_04570,5,dog,0.97388667
vit_b_16_linear,translation_32_left,test_04966,5,dog,0.969777
vit_b_16_linear,translation_32_left,test_07955,1,bird,0.90707725
vit_b_16_linear,translation_32_left,test_06288,4,deer,0.9581928
vit_b_16_linear,translation_32_left,test_07810,8,ship,0.9017031
vit_b_16_linear,translation_32_left,test_01927,7,monkey,0.97502863
vit_b_16_linear,translation_32_left,test_01871,1,bird,0.97098917
vit_b_16_linear,translation_32_left,test_06922,5,dog,0.97574216
vit_b_16_linear,translation_32_left,test_03512,4,deer,0.9290663
vit_b_16_linear,translation_32_left,test_04754,6,horse,0.92680186
vit_b_16_linear,translation_32_left,test_00714,2,car,0.8565257
vit_b_16_linear,translation_32_left,test_02191,8,ship,0.95525295
vit_b_16_linear,translation_32_left,test_04615,0,airplane,0.9763807
vit_b_16_linear,translation_32_left,test_04662,8,ship,0.9535313
vit_b_16_linear,translation_32_left,test_05915,9,truck,0.92517567
vit_b_16_linear,translation_32_left,test_00766,4,deer,0.9114087
vit_b_16_linear,translation_32_left,test_05218,2,car,0.97526777
vit_b_16_linear,translation_32_left,test_02340,8,ship,0.945022
vit_b_16_linear,translation_32_left,test_01954,8,ship,0.93563145
vit_b_16_linear,translation_32_left,test_07875,8,ship,0.86066335
vit_b_16_linear,translation_32_left,test_03418,6,horse,0.96140665
vit_b_16_linear,translation_32_left,test_05572,9,truck,0.9718581
vit_b_16_linear,translation_32_left,test_05977,7,monkey,0.9841378
vit_b_16_linear,translation_32_left,test_05123,1,bird,0.98997474
vit_b_16_linear,translation_32_left,test_05851,9,truck,0.9791961
vit_b_16_linear,translation_32_left,test_04094,9,truck,0.9589888
vit_b_16_linear,translation_32_left,test_04254,6,horse,0.8914598
vit_b_16_linear,translation_32_left,test_02501,7,monkey,0.99099815
