model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_32_right,test_00632,3,cat,0.98705053
vit_b_16_linear,translation_32_right,test_00131,9,truck,0.93172354
vit_b_16_linear,translation_32_right,test_07081,7,monkey,0.9882219
vit_b_16_linear,translation_32_right,test_01836,9,truck,0.9595463
vit_b_16_linear,translation_32_right,test_06437,0,airplane,0.9606776
vit_b_16_linear,translation_32_right,test_06609,0,airplane,0.9850958
vit_b_16_linear,translation_32_right,test_03467,7,monkey,0.9594873
vit_b_16_linear,translation_32_right,test_01401,3,cat,0.8998771
vit_b_16_linear,translation_32_right,test_01839,2,car,0.9382205
vit_b_16_linear,translation_32_right,test_04168,3,cat,0.9283652
vit_b_16_linear,translation_32_right,test_00035,2,car,0.9053639
vit_b_16_linear,translation_32_right,test_04177,8,ship,0.8602345
vit_b_16_linear,translation_32_right,test_07270,7,monkey,0.81966025
vit_b_16_linear,translation_32_right,test_02265,5,dog,0.9494271
vit_b_16_linear,translation_32_right,test_03288,7,monkey,0.9959277
vit_b_16_linear,translation_32_right,test_05451,8,ship,0.9791378
vit_b_16_linear,translation_32_right,test_04023,3,cat,0.98754525
vit_b_16_linear,translation_32_right,test_00261,1,bird,0.99529386
vit_b_16_linear,translation_32_right,test_04570,5,dog,0.9384161
vit_b_16_linear,translation_32_right,test_04966,5,dog,0.96408236
vit_b_16_linear,translation_32_right,test_07955,1,bird,0.9448651
vit_b_16_linear,translation_32_right,test_06288,4,deer,0.8868927
vit_b_16_linear,translation_32_right,test_07810,8,ship,0.93109745
vit_b_16_linear,translation_32_right,test_01927,7,monkey,0.9840325
vit_b_16_linear,translation_32_right,test_01871,1,bird,0.9639232
vit_b_16_linear,translation_32_right,test_06922,5,dog,0.9745457
vit_b_16_linear,translation_32_right,test_03512,4,deer,0.94587016
vit_b_16_linear,translation_32_right,test_04754,6,horse,0.9529651
vit_b_16_linear,translation_32_right,test_00714,2,car,0.95833695
vit_b_16_linear,translation_32_right,test_02191,8,ship,0.83922553
vit_b_16_linear,translation_32_right,test_04615,0,airplane,0.973235
vit_b_16_linear,translation_32_right,test_04662,8,ship,0.9666636
vit_b_16_linear,translation_32_right,test_05915,9,truck,0.9506763
vit_b_16_linear,translation_32_right,test_00766,4,deer,0.9040921
vit_b_16_linear,translation_32_right,test_05218,2,car,0.98527974
vit_b_16_linear,translation_32_right,test_02340,8,ship,0.9330176
