model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_8_left,test_00632,3,cat,0.98004675
resnet50_linear,translation_8_left,test_00131,9,truck,0.98360413
resnet50_linear,translation_8_left,test_07081,7,monkey,0.9630346
resnet50_linear,translation_8_left,test_01836,9,truck,0.98041195
resnet50_linear,translation_8_left,test_06437,0,airplane,0.9771397
resnet50_linear,translation_8_left,test_06609,0,airplane,0.9864656
resnet50_linear,translation_8_left,test_03467,7,monkey,0.9695513
resnet50_linear,translation_8_left,test_01401,3,cat,0.96014786
resnet50_linear,translation_8_left,test_01839,2,car,0.9805742
resnet50_linear,translation_8_left,test_04168,3,cat,0.9645392
resnet50_linear,translation_8_left,test_00035,2,car,0.98151356
resnet50_linear,translation_8_left,test_04177,8,ship,0.9730276
resnet50_linear,translation_8_left,test_07270,7,monkey,0.9536514
resnet50_linear,translation_8_left,test_02265,5,dog,0.96954507
resnet50_linear,translation_8_left,test_03288,7,monkey,0.98437935
resnet50_linear,translation_8_left,test_05451,8,ship,0.976113
resnet50_linear,translation_8_left,test_04023,3,cat,0.9702957
resnet50_linear,translation_8_left,test_00261,1,bird,0.9945376
resnet50_linear,translation_8_left,test_04570,5,dog,0.971537
resnet50_linear,translation_8_left,test_04966,5,dog,0.96324015
resnet50_linear,translation_8_left,test_07955,1,bird,0.96530575
resnet50_linear,translation_8_left,test_06288,4,deer,0.96053624
resnet50_linear,translation_8_left,test_07810,8,ship,0.990012
resnet50_linear,translation_8_left,test_01927,7,monkey,0.9749093
resnet50_linear,translation_8_left,test_01871,1,bird,0.97299945
resnet50_linear,translation_8_left,test_06922,5,dog,0.98198867
resnet50_linear,translation_8_left,test_03512,4,deer,0.9769254
resnet50_linear,translation_8_left,test_04754,6,horse,0.9781132
resnet50_linear,translation_8_left,test_00714,2,car,0.95848924
resnet50_linear,translation_8_left,test_02191,8,ship,0.9827093
resnet50_linear,translation_8_left,test_04615,0,airplane,0.9798638
resnet50_linear,translation_8_left,test_04662,8,ship,0.9874575
resnet50_linear,translation_8_left,test_05915,9,truck,0.969133
resnet50_linear,translation_8_left,test_00766,4,deer,0.9516467
resnet50_linear,translation_8_left,test_05218,2,car,0.9925059
resnet50_linear,translation_8_left,test_02340,8,ship,0.9952774
resnet50_linear,translation_8_left,test_01954,8,ship,0.9723452
resnet50_linear,translation_8_left,test_07875,8,ship,0.974361
resnet50_linear,translation_8_left,test_03418,6,horse,0.98378026
resnet50_linear,translation_8_left,test_05572,9,truck,0.98947674
resnet50_linear,translation_8_left,test_05977,7,monkey,0.9758855
resnet50_linear,translation_8_left,test_05123,1,bird,0.98119485
resnet50_linear,translation_8_left,test_05851,9,truck,0.99265283
resnet50_linear,translation_8_left,test_04094,9,truck,0.9885307
resnet50_linear,translation_8_left,test_04254,6,horse,0.9802456
resnet50_linear,translation_8_left,test_02501,7,monkey,0.9822624
resnet50_linear,translation_8_left,test_06938,1,bird,0.9856549
resnet50_linear,translation_8_left,test_00171,4,deer,0.98153615
resnet50_linear,translation_8_left,test_04215,3,cat,0.9473862
resnet50_linear,translation_8_left,test_05705,8,ship,0.9867773
resnet50_linear,translation_8_left,test_03458,4,deer,0.9767411
resnet50_linear,translation_8_left,test_01220,7,monkey,0.9716582
resnet50_linear,translation_8_left,test_00962,8,ship,0.98744845
resnet50_linear,translation_8_left,test_02950,5,dog,0.9718879
resnet50_linear,translation_8_left,test_02623,5,dog,0.96941066
resnet50_linear,translation_8_left,test_04539,0,airplane,0.97214615
resnet50_linear,translation_8_left,test_01553,0,airplane,0.98633045
resnet50_linear,translation_8_left,test_04740,4,deer,0.9661237
resnet50_linear,translation_8_left,test_06844,0,airplane,0.98613465
resnet50_linear,translation_8_left,test_02668,7,monkey,0.9852914
resnet50_linear,translation_8_left,test_03153,7,monkey,0.9734961
resnet50_linear,translation_8_left,test_05135,4,deer,0.9549867
resnet50_linear,translation_8_left,test_02291,3,cat,0.96916234
resnet50_linear,translation_8_left,test_00116,1,bird,0.92546785
resnet50_linear,translation_8_left,test_07797,3,cat,0.97480804
resnet50_linear,translation_8_left,test_04609,3,cat,0.97870797
resnet50_linear,translation_8_left,test_00081,0,airplane,0.9291325
resnet50_linear,translation_8_left,test_05580,6,horse,0.9678606
resnet50_linear,translation_8_left,test_03024,2,car,0.9739494
resnet50_linear,translation_8_left,test_02766,5,dog,0.9583445
resnet50_linear,translation_8_left,test_05000,8,ship,0.98911244
resnet50_linear,translation_8_left,test_02610,6,horse,0.9570823
resnet50_linear,translation_8_left,test_02024,0,airplane,0.96156645
resnet50_linear,translation_8_left,test_06097,4,deer,0.9845585
resnet50_linear,translation_8_left,test_00964,6,horse,0.9719963
resnet50_linear,translation_8_left,test_07634,0,airplane,0.9885727
resnet50_linear,translation_8_left,test_06434,8,ship,0.9782234
resnet50_linear,translation_8_left,test_05183,2,car,0.9929758
resnet50_linear,translation_8_left,test_06986,0,airplane,0.98397213
resnet50_linear,translation_8_left,test_00645,5,dog,0.95725787
resnet50_linear,translation_8_left,test_03347,0,airplane,0.96461856
resnet50_linear,translation_8_left,test_05677,2,car,0.9784822
resnet50_linear,translation_8_left,test_03412,8,ship,0.9839611
resnet50_linear,translation_8_left,test_03937,1,bird,0.9766065
resnet50_linear,translation_8_left,test_00873,6,horse,0.98422986
resnet50_linear,translation_8_left,test_02167,9,truck,0.9722739
resnet50_linear,translation_8_left,test_06490,3,cat,0.9438534
resnet50_linear,translation_8_left,test_00738,3,cat,0.96922934
resnet50_linear,translation_8_left,test_06616,2,car,0.950986
resnet50_linear,translation_8_left,test_04093,6,horse,0.9541213
resnet50_linear,translation_8_left,test_05788,9,truck,0.98027515
resnet50_linear,translation_8_left,test_07818,8,ship,0.9751424
resnet50_linear,translation_8_left,test_00304,1,bird,0.9140536
resnet50_linear,translation_8_left,test_02082,2,car,0.9836019
resnet50_linear,translation_8_left,test_02746,7,monkey,0.9727749
resnet50_linear,translation_8_left,test_07944,4,deer,0.9796289
resnet50_linear,translation_8_left,test_06689,8,ship,0.98585045
resnet50_linear,translation_8_left,test_02414,9,truck,0.9838622
