model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_16_up,test_00632,3,cat,0.9905482
vit_b_16_linear,translation_16_up,test_00131,9,truck,0.9699858
vit_b_16_linear,translation_16_up,test_07081,7,monkey,0.9871452
vit_b_16_linear,translation_16_up,test_01836,9,truck,0.9959583
vit_b_16_linear,translation_16_up,test_06437,0,airplane,0.9802682
vit_b_16_linear,translation_16_up,test_06609,0,airplane,0.97459465
vit_b_16_linear,translation_16_up,test_03467,7,monkey,0.9820893
vit_b_16_linear,translation_16_up,test_01401,3,cat,0.96216744
vit_b_16_linear,translation_16_up,test_01839,2,car,0.9922192
vit_b_16_linear,translation_16_up,test_04168,3,cat,0.99034727
vit_b_16_linear,translation_16_up,test_00035,2,car,0.97690463
vit_b_16_linear,translation_16_up,test_04177,8,ship,0.98127675
vit_b_16_linear,translation_16_up,test_07270,7,monkey,0.9767781
vit_b_16_linear,translation_16_up,test_02265,5,dog,0.99322975
vit_b_16_linear,translation_16_up,test_03288,7,monkey,0.99254286
vit_b_16_linear,translation_16_up,test_05451,8,ship,0.9761814
vit_b_16_linear,translation_16_up,test_04023,3,cat,0.982872
vit_b_16_linear,translation_16_up,test_00261,1,bird,0.9932508
vit_b_16_linear,translation_16_up,test_04570,5,dog,0.98955774
vit_b_16_linear,translation_16_up,test_04966,5,dog,0.96969974
vit_b_16_linear,translation_16_up,test_07955,1,bird,0.9916433
vit_b_16_linear,translation_16_up,test_06288,4,deer,0.9876021
vit_b_16_linear,translation_16_up,test_07810,8,ship,0.98713535
vit_b_16_linear,translation_16_up,test_01927,7,monkey,0.9868153
vit_b_16_linear,translation_16_up,test_01871,1,bird,0.98770547
vit_b_16_linear,translation_16_up,test_06922,5,dog,0.96962756
vit_b_16_linear,translation_16_up,test_03512,4,deer,0.96470994
vit_b_16_linear,translation_16_up,test_04754,6,horse,0.92767584
vit_b_16_linear,translation_16_up,test_00714,2,car,0.96704364
vit_b_16_linear,translation_16_up,test_02191,8,ship,0.98585665
vit_b_16_linear,translation_16_up,test_04615,0,airplane,0.9988812
vit_b_16_linear,translation_16_up,test_04662,8,ship,0.9979462
vit_b_16_linear,translation_16_up,test_05915,9,truck,0.9619724
vit_b_16_linear,translation_16_up,test_00766,4,deer,0.9696547
vit_b_16_linear,translation_16_up,test_05218,2,car,0.9971905
vit_b_16_linear,translation_16_up,test_02340,8,ship,0.97272456
vit_b_16_linear,translation_16_up,test_01954,8,ship,0.9793602
vit_b_16_linear,translation_16_up,test_07875,8,ship,0.9827729
vit_b_16_linear,translation_16_up,test_03418,6,horse,0.98516595
vit_b_16_linear,translation_16_up,test_05572,9,truck,0.94544655
vit_b_16_linear,translation_16_up,test_05977,7,monkey,0.99109584
vit_b_16_linear,translation_16_up,test_05123,1,bird,0.96033865
vit_b_16_linear,translation_16_up,test_05851,9,truck,0.997585
vit_b_16_linear,translation_16_up,test_04094,9,truck,0.9862997
vit_b_16_linear,translation_16_up,test_04254,6,horse,0.9928237
vit_b_16_linear,translation_16_up,test_02501,7,monkey,0.9738872
vit_b_16_linear,translation_16_up,test_06938,1,bird,0.96609116
vit_b_16_linear,translation_16_up,test_00171,4,deer,0.9653505
vit_b_16_linear,translation_16_up,test_04215,3,cat,0.97087234
vit_b_16_linear,translation_16_up,test_05705,8,ship,0.9458327
vit_b_16_linear,translation_16_up,test_03458,4,deer,0.9649663
vit_b_16_linear,translation_16_up,test_01220,7,monkey,0.9924098
vit_b_16_linear,translation_16_up,test_00962,8,ship,0.99693686
vit_b_16_linear,translation_16_up,test_02950,5,dog,0.97959876
vit_b_16_linear,translation_16_up,test_02623,5,dog,0.9729998
vit_b_16_linear,translation_16_up,test_04539,0,airplane,0.9927634
vit_b_16_linear,translation_16_up,test_01553,0,airplane,0.9946169
vit_b_16_linear,translation_16_up,test_04740,4,deer,0.9216981
vit_b_16_linear,translation_16_up,test_06844,0,airplane,0.9989725
vit_b_16_linear,translation_16_up,test_02668,7,monkey,0.9790548
vit_b_16_linear,translation_16_up,test_03153,7,monkey,0.9774576
vit_b_16_linear,translation_16_up,test_05135,4,deer,0.97878355
vit_b_16_linear,translation_16_up,test_02291,3,cat,0.9808751
vit_b_16_linear,translation_16_up,test_00116,1,bird,0.9888658
vit_b_16_linear,translation_16_up,test_07797,3,cat,0.98862517
vit_b_16_linear,translation_16_up,test_04609,3,cat,0.9423166
vit_b_16_linear,translation_16_up,test_00081,0,airplane,0.94348794
vit_b_16_linear,translation_16_up,test_05580,6,horse,0.99413264
vit_b_16_linear,translation_16_up,test_03024,2,car,0.9826838
vit_b_16_linear,translation_16_up,test_02766,5,dog,0.91853786
vit_b_16_linear,translation_16_up,test_05000,8,ship,0.99190426
vit_b_16_linear,translation_16_up,test_02610,6,horse,0.98214
vit_b_16_linear,translation_16_up,test_02024,0,airplane,0.9955961
vit_b_16_linear,translation_16_up,test_06097,4,deer,0.9569189
vit_b_16_linear,translation_16_up,test_00964,6,horse,0.9346877
vit_b_16_linear,translation_16_up,test_07634,0,airplane,0.99937177
vit_b_16_linear,translation_16_up,test_06434,8,ship,0.984164
vit_b_16_linear,translation_16_up,test_05183,2,car,0.973455
vit_b_16_linear,translation_16_up,test_06986,0,airplane,0.9439003
vit_b_16_linear,translation_16_up,test_00645,5,dog,0.9918532
vit_b_16_linear,translation_16_up,test_03347,0,airplane,0.9877109
vit_b_16_linear,translation_16_up,test_05677,2,car,0.9948827
vit_b_16_linear,translation_16_up,test_03412,8,ship,0.9952589
vit_b_16_linear,translation_16_up,test_03937,1,bird,0.9431229
vit_b_16_linear,translation_16_up,test_00873,6,horse,0.98945314
vit_b_16_linear,translation_16_up,test_02167,9,truck,0.9814745
vit_b_16_linear,translation_16_up,test_06490,3,cat,0.9745009
vit_b_16_linear,translation_16_up,test_00738,3,cat,0.9384283
vit_b_16_linear,translation_16_up,test_06616,2,car,0.9414917
vit_b_16_linear,translation_16_up,test_04093,6,horse,0.9453691
vit_b_16_linear,translation_16_up,test_05788,9,truck,0.98861027
vit_b_16_linear,translation_16_up,test_07818,8,ship,0.99357545
vit_b_16_linear,translation_16_up,test_00304,1,bird,0.9383415
vit_b_16_linear,translation_16_up,test_02082,2,car,0.96359897
vit_b_16_linear,translation_16_up,test_02746,7,monkey,0.95728016
vit_b_16_linear,translation_16_up,test_07944,4,deer,0.99644876
vit_b_16_linear,translation_16_up,test_06689,8,ship,0.891151
vit_b_16_linear,translation_16_up,test_02414,9,truck,0.97704506
vit_b_16_linear,translation_16_up,test_03779,6,horse,0.91483766
vit_b_16_linear,translation_16_up,test_02095,1,bird,0.97040147
vit_b_16_linear,translation_16_up,test_07262,0,airplane,0.9987614
vit_b_16_linear,translation_16_up,test_05694,8,ship,0.9989155
vit_b_16_linear,translation_16_up,test_07413,5,dog,0.9870317
vit_b_16_linear,translation_16_up,test_06805,1,bird,0.9782283
