model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_8_down,test_00632,3,cat,0.96044093
resnet50_linear,translation_8_down,test_00131,9,truck,0.8469955
resnet50_linear,translation_8_down,test_07081,7,monkey,0.9678612
resnet50_linear,translation_8_down,test_01836,9,truck,0.96316403
resnet50_linear,translation_8_down,test_06437,0,airplane,0.96531713
resnet50_linear,translation_8_down,test_06609,0,airplane,0.9775074
resnet50_linear,translation_8_down,test_03467,7,monkey,0.9528827
resnet50_linear,translation_8_down,test_01401,3,cat,0.9589882
resnet50_linear,translation_8_down,test_01839,2,car,0.9774492
resnet50_linear,translation_8_down,test_04168,3,cat,0.970771
resnet50_linear,translation_8_down,test_00035,2,car,0.97500753
resnet50_linear,translation_8_down,test_04177,8,ship,0.91471046
resnet50_linear,translation_8_down,test_07270,7,monkey,0.9727
resnet50_linear,translation_8_down,test_02265,5,dog,0.9649325
resnet50_linear,translation_8_down,test_03288,7,monkey,0.98184335
resnet50_linear,translation_8_down,test_05451,8,ship,0.9497225
resnet50_linear,translation_8_down,test_04023,3,cat,0.9734479
resnet50_linear,translation_8_down,test_00261,1,bird,0.98657477
resnet50_linear,translation_8_down,test_04570,5,dog,0.9843308
resnet50_linear,translation_8_down,test_04966,5,dog,0.9593775
resnet50_linear,translation_8_down,test_07955,1,bird,0.95613474
resnet50_linear,translation_8_down,test_06288,4,deer,0.97087437
resnet50_linear,translation_8_down,test_07810,8,ship,0.9772926
resnet50_linear,translation_8_down,test_01927,7,monkey,0.9870938
resnet50_linear,translation_8_down,test_01871,1,bird,0.9517653
resnet50_linear,translation_8_down,test_06922,5,dog,0.9543111
resnet50_linear,translation_8_down,test_03512,4,deer,0.98812187
resnet50_linear,translation_8_down,test_04754,6,horse,0.9503035
resnet50_linear,translation_8_down,test_00714,2,car,0.9499535
resnet50_linear,translation_8_down,test_02191,8,ship,0.9704204
resnet50_linear,translation_8_down,test_04615,0,airplane,0.98126286
resnet50_linear,translation_8_down,test_04662,8,ship,0.9908222
resnet50_linear,translation_8_down,test_05915,9,truck,0.918807
resnet50_linear,translation_8_down,test_00766,4,deer,0.9400701
resnet50_linear,translation_8_down,test_05218,2,car,0.98680466
resnet50_linear,translation_8_down,test_02340,8,ship,0.98311377
resnet50_linear,translation_8_down,test_01954,8,ship,0.94171613
resnet50_linear,translation_8_down,test_07875,8,ship,0.9680112
resnet50_linear,translation_8_down,test_03418,6,horse,0.9810244
resnet50_linear,translation_8_down,test_05572,9,truck,0.96084756
resnet50_linear,translation_8_down,test_05977,7,monkey,0.98861486
resnet50_linear,translation_8_down,test_05123,1,bird,0.9367262
resnet50_linear,translation_8_down,test_05851,9,truck,0.98855156
resnet50_linear,translation_8_down,test_04094,9,truck,0.9376711
resnet50_linear,translation_8_down,test_04254,6,horse,0.9792262
resnet50_linear,translation_8_down,test_02501,7,monkey,0.9758256
resnet50_linear,translation_8_down,test_06938,1,bird,0.97184074
resnet50_linear,translation_8_down,test_00171,4,deer,0.9653155
resnet50_linear,translation_8_down,test_04215,3,cat,0.954082
resnet50_linear,translation_8_down,test_05705,8,ship,0.9596932
resnet50_linear,translation_8_down,test_03458,4,deer,0.94044614
resnet50_linear,translation_8_down,test_01220,7,monkey,0.9829911
resnet50_linear,translation_8_down,test_00962,8,ship,0.9691266
resnet50_linear,translation_8_down,test_02950,5,dog,0.9520234
resnet50_linear,translation_8_down,test_02623,5,dog,0.96928513
resnet50_linear,translation_8_down,test_04539,0,airplane,0.97524536
resnet50_linear,translation_8_down,test_01553,0,airplane,0.9780732
resnet50_linear,translation_8_down,test_04740,4,deer,0.9643047
resnet50_linear,translation_8_down,test_06844,0,airplane,0.9831404
resnet50_linear,translation_8_down,test_02668,7,monkey,0.96664256
resnet50_linear,translation_8_down,test_03153,7,monkey,0.95506406
resnet50_linear,translation_8_down,test_05135,4,deer,0.9758589
resnet50_linear,translation_8_down,test_02291,3,cat,0.9632213
resnet50_linear,translation_8_down,test_00116,1,bird,0.94621027
resnet50_linear,translation_8_down,test_07797,3,cat,0.950573
resnet50_linear,translation_8_down,test_04609,3,cat,0.9726608
resnet50_linear,translation_8_down,test_00081,0,airplane,0.96431905
resnet50_linear,translation_8_down,test_05580,6,horse,0.9704113
resnet50_linear,translation_8_down,test_03024,2,car,0.974178
resnet50_linear,translation_8_down,test_02766,5,dog,0.9594499
resnet50_linear,translation_8_down,test_05000,8,ship,0.95729053
resnet50_linear,translation_8_down,test_02610,6,horse,0.9479055
resnet50_linear,translation_8_down,test_02024,0,airplane,0.9466937
resnet50_linear,translation_8_down,test_06097,4,deer,0.97687554
resnet50_linear,translation_8_down,test_00964,6,horse,0.9632711
resnet50_linear,translation_8_down,test_07634,0,airplane,0.9786372
resnet50_linear,translation_8_down,test_06434,8,ship,0.9659448
resnet50_linear,translation_8_down,test_05183,2,car,0.98364687
resnet50_linear,translation_8_down,test_06986,0,airplane,0.96413535
resnet50_linear,translation_8_down,test_00645,5,dog,0.9758612
resnet50_linear,translation_8_down,test_03347,0,airplane,0.97733057
resnet50_linear,translation_8_down,test_05677,2,car,0.9786645
resnet50_linear,translation_8_down,test_03412,8,ship,0.95153946
resnet50_linear,translation_8_down,test_03937,1,bird,0.97539645
resnet50_linear,translation_8_down,test_00873,6,horse,0.96288013
resnet50_linear,translation_8_down,test_02167,9,truck,0.9515966
resnet50_linear,translation_8_down,test_06490,3,cat,0.9657096
resnet50_linear,translation_8_down,test_00738,3,cat,0.9508437
resnet50_linear,translation_8_down,test_06616,2,car,0.95626605
resnet50_linear,translation_8_down,test_04093,6,horse,0.96051574
resnet50_linear,translation_8_down,test_05788,9,truck,0.94638777
resnet50_linear,translation_8_down,test_07818,8,ship,0.94077384
resnet50_linear,translation_8_down,test_00304,1,bird,0.9374339
resnet50_linear,translation_8_down,test_02082,2,car,0.9656204
resnet50_linear,translation_8_down,test_02746,7,monkey,0.9656546
resnet50_linear,translation_8_down,test_07944,4,deer,0.9710495
resnet50_linear,translation_8_down,test_06689,8,ship,0.9162174
resnet50_linear,translation_8_down,test_02414,9,truck,0.9027889
resnet50_linear,translation_8_down,test_03779,6,horse,0.958825
resnet50_linear,translation_8_down,test_02095,1,bird,0.96284676
resnet50_linear,translation_8_down,test_07262,0,airplane,0.97361064
resnet50_linear,translation_8_down,test_05694,8,ship,0.9548275
resnet50_linear,translation_8_down,test_07413,5,dog,0.9801686
resnet50_linear,translation_8_down,test_06805,1,bird,0.9714054
resnet50_linear,translation_8_down,test_03446,7,monkey,0.9221013
resnet50_linear,translation_8_down,test_02807,5,dog,0.93153584
resnet50_linear,translation_8_down,test_07940,4,deer,0.9764857
resnet50_linear,translation_8_down,test_04172,7,monkey,0.9802786
