model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_32_left,test_00632,3,cat,0.962199
clip_vit_b_32_linear,translation_32_left,test_00131,9,truck,0.88004094
clip_vit_b_32_linear,translation_32_left,test_07081,7,monkey,0.98905265
clip_vit_b_32_linear,translation_32_left,test_01836,9,truck,0.962563
clip_vit_b_32_linear,translation_32_left,test_06437,0,airplane,0.9677904
clip_vit_b_32_linear,translation_32_left,test_06609,0,airplane,0.9796142
clip_vit_b_32_linear,translation_32_left,test_03467,7,monkey,0.98905337
clip_vit_b_32_linear,translation_32_left,test_01401,3,cat,0.98593295
clip_vit_b_32_linear,translation_32_left,test_01839,2,car,0.94401664
clip_vit_b_32_linear,translation_32_left,test_04168,3,cat,0.9511264
clip_vit_b_32_linear,translation_32_left,test_00035,2,car,0.9459487
clip_vit_b_32_linear,translation_32_left,test_04177,8,ship,0.9671159
clip_vit_b_32_linear,translation_32_left,test_07270,7,monkey,0.9170637
clip_vit_b_32_linear,translation_32_left,test_02265,5,dog,0.9386213
clip_vit_b_32_linear,translation_32_left,test_03288,7,monkey,0.9853342
clip_vit_b_32_linear,translation_32_left,test_05451,8,ship,0.98137057
clip_vit_b_32_linear,translation_32_left,test_04023,3,cat,0.9734371
clip_vit_b_32_linear,translation_32_left,test_00261,1,bird,0.9829624
clip_vit_b_32_linear,translation_32_left,test_04570,5,dog,0.9810617
clip_vit_b_32_linear,translation_32_left,test_04966,5,dog,0.94397795
clip_vit_b_32_linear,translation_32_left,test_07955,1,bird,0.9085838
clip_vit_b_32_linear,translation_32_left,test_06288,4,deer,0.9645523
clip_vit_b_32_linear,translation_32_left,test_07810,8,ship,0.94486624
clip_vit_b_32_linear,translation_32_left,test_01927,7,monkey,0.9329892
clip_vit_b_32_linear,translation_32_left,test_01871,1,bird,0.9651967
clip_vit_b_32_linear,translation_32_left,test_06922,5,dog,0.95908135
clip_vit_b_32_linear,translation_32_left,test_03512,4,deer,0.9780389
clip_vit_b_32_linear,translation_32_left,test_04754,6,horse,0.9659304
clip_vit_b_32_linear,translation_32_left,test_00714,2,car,0.9524772
clip_vit_b_32_linear,translation_32_left,test_02191,8,ship,0.9836379
clip_vit_b_32_linear,translation_32_left,test_04615,0,airplane,0.9805996
clip_vit_b_32_linear,translation_32_left,test_04662,8,ship,0.97451985
clip_vit_b_32_linear,translation_32_left,test_05915,9,truck,0.961161
clip_vit_b_32_linear,translation_32_left,test_00766,4,deer,0.9677175
clip_vit_b_32_linear,translation_32_left,test_05218,2,car,0.9713523
clip_vit_b_32_linear,translation_32_left,test_02340,8,ship,0.9762391
clip_vit_b_32_linear,translation_32_left,test_01954,8,ship,0.9761261
clip_vit_b_32_linear,translation_32_left,test_07875,8,ship,0.94346267
clip_vit_b_32_linear,translation_32_left,test_03418,6,horse,0.96292174
clip_vit_b_32_linear,translation_32_left,test_05572,9,truck,0.95923966
clip_vit_b_32_linear,translation_32_left,test_05977,7,monkey,0.9727645
clip_vit_b_32_linear,translation_32_left,test_05123,1,bird,0.9791408
clip_vit_b_32_linear,translation_32_left,test_05851,9,truck,0.9896122
clip_vit_b_32_linear,translation_32_left,test_04094,9,truck,0.9731705
clip_vit_b_32_linear,translation_32_left,test_04254,6,horse,0.970077
clip_vit_b_32_linear,translation_32_left,test_02501,7,monkey,0.99066186
clip_vit_b_32_linear,translation_32_left,test_06938,1,bird,0.9300068
clip_vit_b_32_linear,translation_32_left,test_00171,4,deer,0.98342407
clip_vit_b_32_linear,translation_32_left,test_04215,3,cat,0.9531549
clip_vit_b_32_linear,translation_32_left,test_05705,8,ship,0.96742165
clip_vit_b_32_linear,translation_32_left,test_03458,4,deer,0.9788083
clip_vit_b_32_linear,translation_32_left,test_01220,7,monkey,0.93272966
clip_vit_b_32_linear,translation_32_left,test_00962,8,ship,0.98308533
clip_vit_b_32_linear,translation_32_left,test_02950,5,dog,0.9738295
clip_vit_b_32_linear,translation_32_left,test_02623,5,dog,0.94609123
clip_vit_b_32_linear,translation_32_left,test_04539,0,airplane,0.9713756
clip_vit_b_32_linear,translation_32_left,test_01553,0,airplane,0.94031525
clip_vit_b_32_linear,translation_32_left,test_04740,4,deer,0.9741894
clip_vit_b_32_linear,translation_32_left,test_06844,0,airplane,0.9684366
clip_vit_b_32_linear,translation_32_left,test_02668,7,monkey,0.99396557
clip_vit_b_32_linear,translation_32_left,test_03153,7,monkey,0.9772744
clip_vit_b_32_linear,translation_32_left,test_05135,4,deer,0.96909964
clip_vit_b_32_linear,translation_32_left,test_02291,3,cat,0.9279341
clip_vit_b_32_linear,translation_32_left,test_00116,1,bird,0.95197505
clip_vit_b_32_linear,translation_32_left,test_07797,3,cat,0.9676467
clip_vit_b_32_linear,translation_32_left,test_04609,3,cat,0.8873348
clip_vit_b_32_linear,translation_32_left,test_00081,0,airplane,0.94128954
clip_vit_b_32_linear,translation_32_left,test_05580,6,horse,0.95893675
clip_vit_b_32_linear,translation_32_left,test_03024,2,car,0.9680494
clip_vit_b_32_linear,translation_32_left,test_02766,5,dog,0.9657322
clip_vit_b_32_linear,translation_32_left,test_05000,8,ship,0.98096126
clip_vit_b_32_linear,translation_32_left,test_02610,6,horse,0.96158576
clip_vit_b_32_linear,translation_32_left,test_02024,0,airplane,0.9865264
clip_vit_b_32_linear,translation_32_left,test_06097,4,deer,0.98199356
clip_vit_b_32_linear,translation_32_left,test_00964,6,horse,0.9534285
clip_vit_b_32_linear,translation_32_left,test_07634,0,airplane,0.95245165
clip_vit_b_32_linear,translation_32_left,test_06434,8,ship,0.9805099
clip_vit_b_32_linear,translation_32_left,test_05183,2,car,0.95625633
clip_vit_b_32_linear,translation_32_left,test_06986,0,airplane,0.97492164
clip_vit_b_32_linear,translation_32_left,test_00645,5,dog,0.9659255
clip_vit_b_32_linear,translation_32_left,test_03347,0,airplane,0.98552436
clip_vit_b_32_linear,translation_32_left,test_05677,2,car,0.9471269
clip_vit_b_32_linear,translation_32_left,test_03412,8,ship,0.9793741
clip_vit_b_32_linear,translation_32_left,test_03937,1,bird,0.9935596
clip_vit_b_32_linear,translation_32_left,test_00873,6,horse,0.94578063
clip_vit_b_32_linear,translation_32_left,test_02167,9,truck,0.9324094
clip_vit_b_32_linear,translation_32_left,test_06490,3,cat,0.953905
clip_vit_b_32_linear,translation_32_left,test_00738,3,cat,0.9395148
clip_vit_b_32_linear,translation_32_left,test_06616,2,car,0.94617385
clip_vit_b_32_linear,translation_32_left,test_04093,6,horse,0.9472407
clip_vit_b_32_linear,translation_32_left,test_05788,9,truck,0.976434
clip_vit_b_32_linear,translation_32_left,test_07818,8,ship,0.99249804
clip_vit_b_32_linear,translation_32_left,test_00304,1,bird,0.98602045
clip_vit_b_32_linear,translation_32_left,test_02082,2,car,0.9567465
clip_vit_b_32_linear,translation_32_left,test_02746,7,monkey,0.9665447
clip_vit_b_32_linear,translation_32_left,test_07944,4,deer,0.9855557
clip_vit_b_32_linear,translation_32_left,test_06689,8,ship,0.9800848
clip_vit_b_32_linear,translation_32_left,test_02414,9,truck,0.9869714
clip_vit_b_32_linear,translation_32_left,test_03779,6,horse,0.97474915
clip_vit_b_32_linear,translation_32_left,test_02095,1,bird,0.9876904
clip_vit_b_32_linear,translation_32_left,test_07262,0,airplane,0.9707043
clip_vit_b_32_linear,translation_32_left,test_05694,8,ship,0.97311985
clip_vit_b_32_linear,translation_32_left,test_07413,5,dog,0.981194
clip_vit_b_32_linear,translation_32_left,test_06805,1,bird,0.9975985
clip_vit_b_32_linear,translation_32_left,test_03446,7,monkey,0.978939
clip_vit_b_32_linear,translation_32_left,test_02807,5,dog,0.9553375
clip_vit_b_32_linear,translation_32_left,test_07940,4,deer,0.9649816
clip_vit_b_32_linear,translation_32_left,test_04172,7,monkey,0.98772943
clip_vit_b_32_linear,translation_32_left,test_07744,3,cat,0.9370181
clip_vit_b_32_linear,translation_32_left,test_01586,2,car,0.9437259
clip_vit_b_32_linear,translation_32_left,test_07999,8,ship,0.97122055
clip_vit_b_32_linear,translation_32_left,test_06349,1,bird,0.9807278
clip_vit_b_32_linear,translation_32_left,test_06594,1,bird,0.9708032
clip_vit_b_32_linear,translation_32_left,test_02109,8,ship,0.9781824
clip_vit_b_32_linear,translation_32_left,test_03079,1,bird,0.9726104
clip_vit_b_32_linear,translation_32_left,test_02070,1,bird,0.8684404
clip_vit_b_32_linear,translation_32_left,test_00319,5,dog,0.96403307
