model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_32_right,test_00632,3,cat,0.9047852
resnet50_linear,translation_32_right,test_00131,9,truck,0.8987829
resnet50_linear,translation_32_right,test_07081,7,monkey,0.78465325
resnet50_linear,translation_32_right,test_01836,9,truck,0.9589199
resnet50_linear,translation_32_right,test_06437,0,airplane,0.89107305
resnet50_linear,translation_32_right,test_06609,0,airplane,0.9827311
resnet50_linear,translation_32_right,test_03467,7,monkey,0.9227206
resnet50_linear,translation_32_right,test_01401,3,cat,0.9432287
resnet50_linear,translation_32_right,test_01839,2,car,0.8960892
resnet50_linear,translation_32_right,test_04168,3,cat,0.8997695
resnet50_linear,translation_32_right,test_00035,2,car,0.93325824
resnet50_linear,translation_32_right,test_04177,8,ship,0.936509
resnet50_linear,translation_32_right,test_07270,7,monkey,0.839252
resnet50_linear,translation_32_right,test_02265,5,dog,0.9455323
resnet50_linear,translation_32_right,test_03288,7,monkey,0.9378439
resnet50_linear,translation_32_right,test_05451,8,ship,0.9412083
resnet50_linear,translation_32_right,test_04023,3,cat,0.85699207
resnet50_linear,translation_32_right,test_00261,1,bird,0.97455704
resnet50_linear,translation_32_right,test_04570,5,dog,0.95159453
resnet50_linear,translation_32_right,test_04966,5,dog,0.90969646
resnet50_linear,translation_32_right,test_07955,1,bird,0.8450908
resnet50_linear,translation_32_right,test_06288,4,deer,0.8758649
resnet50_linear,translation_32_right,test_07810,8,ship,0.972519
resnet50_linear,translation_32_right,test_01927,7,monkey,0.93983877
resnet50_linear,translation_32_right,test_01871,1,bird,0.90256786
resnet50_linear,translation_32_right,test_06922,5,dog,0.95454556
resnet50_linear,translation_32_right,test_03512,4,deer,0.96057403
resnet50_linear,translation_32_right,test_04754,6,horse,0.95585114
resnet50_linear,translation_32_right,test_00714,2,car,0.94088054
resnet50_linear,translation_32_right,test_02191,8,ship,0.9491709
resnet50_linear,translation_32_right,test_04615,0,airplane,0.95903873
resnet50_linear,translation_32_right,test_04662,8,ship,0.95604086
resnet50_linear,translation_32_right,test_05915,9,truck,0.8854832
resnet50_linear,translation_32_right,test_00766,4,deer,0.91291016
resnet50_linear,translation_32_right,test_05218,2,car,0.98192424
resnet50_linear,translation_32_right,test_02340,8,ship,0.9804365
resnet50_linear,translation_32_right,test_01954,8,ship,0.94899756
resnet50_linear,translation_32_right,test_07875,8,ship,0.93958485
resnet50_linear,translation_32_right,test_03418,6,horse,0.88725746
resnet50_linear,translation_32_right,test_05572,9,truck,0.9195173
resnet50_linear,translation_32_right,test_05977,7,monkey,0.9073084
resnet50_linear,translation_32_right,test_05123,1,bird,0.9567
resnet50_linear,translation_32_right,test_05851,9,truck,0.9816657
resnet50_linear,translation_32_right,test_04094,9,truck,0.92097455
resnet50_linear,translation_32_right,test_04254,6,horse,0.96778774
resnet50_linear,translation_32_right,test_02501,7,monkey,0.9739765
resnet50_linear,translation_32_right,test_06938,1,bird,0.94052017
resnet50_linear,translation_32_right,test_00171,4,deer,0.9209674
resnet50_linear,translation_32_right,test_04215,3,cat,0.9021647
resnet50_linear,translation_32_right,test_05705,8,ship,0.93113464
resnet50_linear,translation_32_right,test_03458,4,deer,0.8413655
resnet50_linear,translation_32_right,test_01220,7,monkey,0.8833261
resnet50_linear,translation_32_right,test_00962,8,ship,0.9771873
resnet50_linear,translation_32_right,test_02950,5,dog,0.9718432
resnet50_linear,translation_32_right,test_02623,5,dog,0.8386297
resnet50_linear,translation_32_right,test_04539,0,airplane,0.9419501
resnet50_linear,translation_32_right,test_01553,0,airplane,0.8985588
resnet50_linear,translation_32_right,test_04740,4,deer,0.9341893
resnet50_linear,translation_32_right,test_06844,0,airplane,0.9549664
resnet50_linear,translation_32_right,test_02668,7,monkey,0.9330592
resnet50_linear,translation_32_right,test_03153,7,monkey,0.9238204
resnet50_linear,translation_32_right,test_05135,4,deer,0.85621387
resnet50_linear,translation_32_right,test_02291,3,cat,0.86301684
resnet50_linear,translation_32_right,test_00116,1,bird,0.8089354
resnet50_linear,translation_32_right,test_07797,3,cat,0.8758702
resnet50_linear,translation_32_right,test_04609,3,cat,0.82533723
resnet50_linear,translation_32_right,test_00081,0,airplane,0.89661777
resnet50_linear,translation_32_right,test_05580,6,horse,0.9138238
resnet50_linear,translation_32_right,test_03024,2,car,0.89165974
resnet50_linear,translation_32_right,test_02766,5,dog,0.90974927
resnet50_linear,translation_32_right,test_05000,8,ship,0.94758415
resnet50_linear,translation_32_right,test_02610,6,horse,0.8949955
resnet50_linear,translation_32_right,test_02024,0,airplane,0.9240627
resnet50_linear,translation_32_right,test_06097,4,deer,0.95341754
resnet50_linear,translation_32_right,test_00964,6,horse,0.94717824
resnet50_linear,translation_32_right,test_07634,0,airplane,0.94582975
resnet50_linear,translation_32_right,test_06434,8,ship,0.9571287
resnet50_linear,translation_32_right,test_05183,2,car,0.95636404
resnet50_linear,translation_32_right,test_06986,0,airplane,0.9645454
resnet50_linear,translation_32_right,test_00645,5,dog,0.90384114
resnet50_linear,translation_32_right,test_03347,0,airplane,0.8865721
resnet50_linear,translation_32_right,test_05677,2,car,0.9314149
resnet50_linear,translation_32_right,test_03412,8,ship,0.9610119
resnet50_linear,translation_32_right,test_03937,1,bird,0.97086966
resnet50_linear,translation_32_right,test_00873,6,horse,0.9404262
resnet50_linear,translation_32_right,test_02167,9,truck,0.9258085
resnet50_linear,translation_32_right,test_06490,3,cat,0.868364
resnet50_linear,translation_32_right,test_00738,3,cat,0.8117078
resnet50_linear,translation_32_right,test_06616,2,car,0.873037
resnet50_linear,translation_32_right,test_04093,6,horse,0.93840337
resnet50_linear,translation_32_right,test_05788,9,truck,0.9680629
resnet50_linear,translation_32_right,test_07818,8,ship,0.85390407
resnet50_linear,translation_32_right,test_00304,1,bird,0.8369676
resnet50_linear,translation_32_right,test_02082,2,car,0.9409416
resnet50_linear,translation_32_right,test_02746,7,monkey,0.8625801
resnet50_linear,translation_32_right,test_07944,4,deer,0.9414679
resnet50_linear,translation_32_right,test_06689,8,ship,0.9780318
resnet50_linear,translation_32_right,test_02414,9,truck,0.9362948
resnet50_linear,translation_32_right,test_03779,6,horse,0.9226081
resnet50_linear,translation_32_right,test_02095,1,bird,0.9225491
resnet50_linear,translation_32_right,test_07262,0,airplane,0.94610083
