model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_32_down,test_00632,3,cat,0.94065917
resnet50_linear,translation_32_down,test_00131,9,truck,0.71293056
resnet50_linear,translation_32_down,test_07081,7,monkey,0.9470838
resnet50_linear,translation_32_down,test_01836,9,truck,0.97466797
resnet50_linear,translation_32_down,test_06437,0,airplane,0.9737965
resnet50_linear,translation_32_down,test_06609,0,airplane,0.95443773
resnet50_linear,translation_32_down,test_03467,7,monkey,0.8900924
resnet50_linear,translation_32_down,test_01401,3,cat,0.9483408
resnet50_linear,translation_32_down,test_01839,2,car,0.96884453
resnet50_linear,translation_32_down,test_04168,3,cat,0.9522799
resnet50_linear,translation_32_down,test_00035,2,car,0.9791876
resnet50_linear,translation_32_down,test_04177,8,ship,0.83792084
resnet50_linear,translation_32_down,test_07270,7,monkey,0.939288
resnet50_linear,translation_32_down,test_02265,5,dog,0.9334694
resnet50_linear,translation_32_down,test_03288,7,monkey,0.9667206
resnet50_linear,translation_32_down,test_05451,8,ship,0.7610544
resnet50_linear,translation_32_down,test_04023,3,cat,0.95454323
resnet50_linear,translation_32_down,test_00261,1,bird,0.91985023
resnet50_linear,translation_32_down,test_04570,5,dog,0.960456
resnet50_linear,translation_32_down,test_04966,5,dog,0.95440954
resnet50_linear,translation_32_down,test_07955,1,bird,0.93528414
resnet50_linear,translation_32_down,test_06288,4,deer,0.9415773
resnet50_linear,translation_32_down,test_07810,8,ship,0.96906066
resnet50_linear,translation_32_down,test_01927,7,monkey,0.9522439
resnet50_linear,translation_32_down,test_01871,1,bird,0.9080813
resnet50_linear,translation_32_down,test_06922,5,dog,0.9350146
resnet50_linear,translation_32_down,test_03512,4,deer,0.9889302
resnet50_linear,translation_32_down,test_04754,6,horse,0.8879067
resnet50_linear,translation_32_down,test_00714,2,car,0.93334407
resnet50_linear,translation_32_down,test_02191,8,ship,0.95330024
resnet50_linear,translation_32_down,test_04615,0,airplane,0.98703367
resnet50_linear,translation_32_down,test_04662,8,ship,0.9774426
resnet50_linear,translation_32_down,test_05915,9,truck,0.83898926
resnet50_linear,translation_32_down,test_00766,4,deer,0.9191817
resnet50_linear,translation_32_down,test_05218,2,car,0.9777153
resnet50_linear,translation_32_down,test_02340,8,ship,0.82258314
resnet50_linear,translation_32_down,test_01954,8,ship,0.9243708
resnet50_linear,translation_32_down,test_07875,8,ship,0.94386303
resnet50_linear,translation_32_down,test_03418,6,horse,0.96359193
resnet50_linear,translation_32_down,test_05572,9,truck,0.9381583
resnet50_linear,translation_32_down,test_05977,7,monkey,0.95445704
resnet50_linear,translation_32_down,test_05123,1,bird,0.9145629
