model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_16_down,test_00632,3,cat,0.9852639
vit_b_16_linear,translation_16_down,test_00131,9,truck,0.9644942
vit_b_16_linear,translation_16_down,test_07081,7,monkey,0.994413
vit_b_16_linear,translation_16_down,test_01836,9,truck,0.99543595
vit_b_16_linear,translation_16_down,test_06437,0,airplane,0.95887154
vit_b_16_linear,translation_16_down,test_06609,0,airplane,0.96532035
vit_b_16_linear,translation_16_down,test_03467,7,monkey,0.9194344
vit_b_16_linear,translation_16_down,test_01401,3,cat,0.9636605
vit_b_16_linear,translation_16_down,test_01839,2,car,0.9970975
vit_b_16_linear,translation_16_down,test_04168,3,cat,0.99247605
vit_b_16_linear,translation_16_down,test_00035,2,car,0.99308103
vit_b_16_linear,translation_16_down,test_04177,8,ship,0.9813936
vit_b_16_linear,translation_16_down,test_07270,7,monkey,0.9819973
vit_b_16_linear,translation_16_down,test_02265,5,dog,0.99127257
vit_b_16_linear,translation_16_down,test_03288,7,monkey,0.9687755
vit_b_16_linear,translation_16_down,test_05451,8,ship,0.98248196
vit_b_16_linear,translation_16_down,test_04023,3,cat,0.98918957
vit_b_16_linear,translation_16_down,test_00261,1,bird,0.99126124
vit_b_16_linear,translation_16_down,test_04570,5,dog,0.9895633
vit_b_16_linear,translation_16_down,test_04966,5,dog,0.97385144
vit_b_16_linear,translation_16_down,test_07955,1,bird,0.99000204
vit_b_16_linear,translation_16_down,test_06288,4,deer,0.99357766
vit_b_16_linear,translation_16_down,test_07810,8,ship,0.9732857
vit_b_16_linear,translation_16_down,test_01927,7,monkey,0.98786926
vit_b_16_linear,translation_16_down,test_01871,1,bird,0.94556797
vit_b_16_linear,translation_16_down,test_06922,5,dog,0.97757834
vit_b_16_linear,translation_16_down,test_03512,4,deer,0.9592877
vit_b_16_linear,translation_16_down,test_04754,6,horse,0.8057682
vit_b_16_linear,translation_16_down,test_00714,2,car,0.9465397
vit_b_16_linear,translation_16_down,test_02191,8,ship,0.9611902
vit_b_16_linear,translation_16_down,test_04615,0,airplane,0.9982595
vit_b_16_linear,translation_16_down,test_04662,8,ship,0.99773955
vit_b_16_linear,translation_16_down,test_05915,9,truck,0.87924707
vit_b_16_linear,translation_16_down,test_00766,4,deer,0.9750398
vit_b_16_linear,translation_16_down,test_05218,2,car,0.9982698
vit_b_16_linear,translation_16_down,test_02340,8,ship,0.90986305
vit_b_16_linear,translation_16_down,test_01954,8,ship,0.9651454
vit_b_16_linear,translation_16_down,test_07875,8,ship,0.9855044
vit_b_16_linear,translation_16_down,test_03418,6,horse,0.9913998
vit_b_16_linear,translation_16_down,test_05572,9,truck,0.91490215
vit_b_16_linear,translation_16_down,test_05977,7,monkey,0.9942219
vit_b_16_linear,translation_16_down,test_05123,1,bird,0.93633056
vit_b_16_linear,translation_16_down,test_05851,9,truck,0.99793756
vit_b_16_linear,translation_16_down,test_04094,9,truck,0.9910045
vit_b_16_linear,translation_16_down,test_04254,6,horse,0.98489416
vit_b_16_linear,translation_16_down,test_02501,7,monkey,0.9829655
vit_b_16_linear,translation_16_down,test_06938,1,bird,0.99194115
vit_b_16_linear,translation_16_down,test_00171,4,deer,0.95972717
vit_b_16_linear,translation_16_down,test_04215,3,cat,0.9635955
vit_b_16_linear,translation_16_down,test_05705,8,ship,0.9259973
vit_b_16_linear,translation_16_down,test_03458,4,deer,0.967906
vit_b_16_linear,translation_16_down,test_01220,7,monkey,0.9881043
vit_b_16_linear,translation_16_down,test_00962,8,ship,0.9873987
vit_b_16_linear,translation_16_down,test_02950,5,dog,0.9838375
vit_b_16_linear,translation_16_down,test_02623,5,dog,0.97231996
vit_b_16_linear,translation_16_down,test_04539,0,airplane,0.9916903
vit_b_16_linear,translation_16_down,test_01553,0,airplane,0.85638714
vit_b_16_linear,translation_16_down,test_04740,4,deer,0.90065306
vit_b_16_linear,translation_16_down,test_06844,0,airplane,0.99875295
vit_b_16_linear,translation_16_down,test_02668,7,monkey,0.9591663
vit_b_16_linear,translation_16_down,test_03153,7,monkey,0.9769197
vit_b_16_linear,translation_16_down,test_05135,4,deer,0.9717516
vit_b_16_linear,translation_16_down,test_02291,3,cat,0.98956674
vit_b_16_linear,translation_16_down,test_00116,1,bird,0.9861995
vit_b_16_linear,translation_16_down,test_07797,3,cat,0.9743269
vit_b_16_linear,translation_16_down,test_04609,3,cat,0.98542917
vit_b_16_linear,translation_16_down,test_00081,0,airplane,0.97921234
vit_b_16_linear,translation_16_down,test_05580,6,horse,0.99383605
vit_b_16_linear,translation_16_down,test_03024,2,car,0.99795896
vit_b_16_linear,translation_16_down,test_02766,5,dog,0.94961715
vit_b_16_linear,translation_16_down,test_05000,8,ship,0.99072343
vit_b_16_linear,translation_16_down,test_02610,6,horse,0.97890913
vit_b_16_linear,translation_16_down,test_02024,0,airplane,0.97889966
vit_b_16_linear,translation_16_down,test_06097,4,deer,0.9844388
vit_b_16_linear,translation_16_down,test_00964,6,horse,0.940071
vit_b_16_linear,translation_16_down,test_07634,0,airplane,0.9992136
vit_b_16_linear,translation_16_down,test_06434,8,ship,0.9728429
vit_b_16_linear,translation_16_down,test_05183,2,car,0.9769421
vit_b_16_linear,translation_16_down,test_06986,0,airplane,0.92347735
vit_b_16_linear,translation_16_down,test_00645,5,dog,0.99433255
