model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_8_up,test_00632,3,cat,0.9772583
resnet50_linear,translation_8_up,test_00131,9,truck,0.9297157
resnet50_linear,translation_8_up,test_07081,7,monkey,0.97131324
resnet50_linear,translation_8_up,test_01836,9,truck,0.97233605
resnet50_linear,translation_8_up,test_06437,0,airplane,0.96974736
resnet50_linear,translation_8_up,test_06609,0,airplane,0.9828264
resnet50_linear,translation_8_up,test_03467,7,monkey,0.9795685
resnet50_linear,translation_8_up,test_01401,3,cat,0.9751688
resnet50_linear,translation_8_up,test_01839,2,car,0.976444
resnet50_linear,translation_8_up,test_04168,3,cat,0.97117054
resnet50_linear,translation_8_up,test_00035,2,car,0.978226
resnet50_linear,translation_8_up,test_04177,8,ship,0.95992583
resnet50_linear,translation_8_up,test_07270,7,monkey,0.9716292
resnet50_linear,translation_8_up,test_02265,5,dog,0.97206473
resnet50_linear,translation_8_up,test_03288,7,monkey,0.98297536
resnet50_linear,translation_8_up,test_05451,8,ship,0.9041585
resnet50_linear,translation_8_up,test_04023,3,cat,0.97953296
resnet50_linear,translation_8_up,test_00261,1,bird,0.9894986
resnet50_linear,translation_8_up,test_04570,5,dog,0.9858492
resnet50_linear,translation_8_up,test_04966,5,dog,0.95578384
resnet50_linear,translation_8_up,test_07955,1,bird,0.97106624
resnet50_linear,translation_8_up,test_06288,4,deer,0.97696733
resnet50_linear,translation_8_up,test_07810,8,ship,0.981228
resnet50_linear,translation_8_up,test_01927,7,monkey,0.9895317
resnet50_linear,translation_8_up,test_01871,1,bird,0.95708185
resnet50_linear,translation_8_up,test_06922,5,dog,0.9713434
resnet50_linear,translation_8_up,test_03512,4,deer,0.9862867
resnet50_linear,translation_8_up,test_04754,6,horse,0.98294234
resnet50_linear,translation_8_up,test_00714,2,car,0.9571109
resnet50_linear,translation_8_up,test_02191,8,ship,0.973359
resnet50_linear,translation_8_up,test_04615,0,airplane,0.9773796
resnet50_linear,translation_8_up,test_04662,8,ship,0.9899199
resnet50_linear,translation_8_up,test_05915,9,truck,0.9685064
resnet50_linear,translation_8_up,test_00766,4,deer,0.9398781
resnet50_linear,translation_8_up,test_05218,2,car,0.98791516
resnet50_linear,translation_8_up,test_02340,8,ship,0.9796037
resnet50_linear,translation_8_up,test_01954,8,ship,0.9494754
resnet50_linear,translation_8_up,test_07875,8,ship,0.9650908
resnet50_linear,translation_8_up,test_03418,6,horse,0.97859
resnet50_linear,translation_8_up,test_05572,9,truck,0.98180944
resnet50_linear,translation_8_up,test_05977,7,monkey,0.9800501
resnet50_linear,translation_8_up,test_05123,1,bird,0.97221494
resnet50_linear,translation_8_up,test_05851,9,truck,0.98166525
resnet50_linear,translation_8_up,test_04094,9,truck,0.95225865
resnet50_linear,translation_8_up,test_04254,6,horse,0.98072934
resnet50_linear,translation_8_up,test_02501,7,monkey,0.9824171
resnet50_linear,translation_8_up,test_06938,1,bird,0.9755013
