model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_8_right,test_00632,3,cat,0.97988856
resnet50_linear,translation_8_right,test_00131,9,truck,0.97891027
resnet50_linear,translation_8_right,test_07081,7,monkey,0.8981011
resnet50_linear,translation_8_right,test_01836,9,truck,0.9807928
resnet50_linear,translation_8_right,test_06437,0,airplane,0.9641235
resnet50_linear,translation_8_right,test_06609,0,airplane,0.99052763
resnet50_linear,translation_8_right,test_03467,7,monkey,0.9612287
resnet50_linear,translation_8_right,test_01401,3,cat,0.9609601
resnet50_linear,translation_8_right,test_01839,2,car,0.98109716
resnet50_linear,translation_8_right,test_04168,3,cat,0.96408975
resnet50_linear,translation_8_right,test_00035,2,car,0.9877403
resnet50_linear,translation_8_right,test_04177,8,ship,0.95884174
resnet50_linear,translation_8_right,test_07270,7,monkey,0.93674415
resnet50_linear,translation_8_right,test_02265,5,dog,0.9708429
resnet50_linear,translation_8_right,test_03288,7,monkey,0.96792495
resnet50_linear,translation_8_right,test_05451,8,ship,0.9639152
resnet50_linear,translation_8_right,test_04023,3,cat,0.95662594
resnet50_linear,translation_8_right,test_00261,1,bird,0.99304473
resnet50_linear,translation_8_right,test_04570,5,dog,0.94490516
resnet50_linear,translation_8_right,test_04966,5,dog,0.9459742
resnet50_linear,translation_8_right,test_07955,1,bird,0.9512928
resnet50_linear,translation_8_right,test_06288,4,deer,0.957218
resnet50_linear,translation_8_right,test_07810,8,ship,0.98791075
resnet50_linear,translation_8_right,test_01927,7,monkey,0.9834652
resnet50_linear,translation_8_right,test_01871,1,bird,0.97548795
resnet50_linear,translation_8_right,test_06922,5,dog,0.9747844
resnet50_linear,translation_8_right,test_03512,4,deer,0.97607493
resnet50_linear,translation_8_right,test_04754,6,horse,0.9737749
resnet50_linear,translation_8_right,test_00714,2,car,0.9490454
resnet50_linear,translation_8_right,test_02191,8,ship,0.9753749
resnet50_linear,translation_8_right,test_04615,0,airplane,0.9801411
resnet50_linear,translation_8_right,test_04662,8,ship,0.98596656
resnet50_linear,translation_8_right,test_05915,9,truck,0.95994836
resnet50_linear,translation_8_right,test_00766,4,deer,0.96089196
resnet50_linear,translation_8_right,test_05218,2,car,0.9885476
resnet50_linear,translation_8_right,test_02340,8,ship,0.99353695
resnet50_linear,translation_8_right,test_01954,8,ship,0.9787556
resnet50_linear,translation_8_right,test_07875,8,ship,0.973704
resnet50_linear,translation_8_right,test_03418,6,horse,0.9715301
resnet50_linear,translation_8_right,test_05572,9,truck,0.98523134
resnet50_linear,translation_8_right,test_05977,7,monkey,0.98588467
resnet50_linear,translation_8_right,test_05123,1,bird,0.97899985
resnet50_linear,translation_8_right,test_05851,9,truck,0.9813119
resnet50_linear,translation_8_right,test_04094,9,truck,0.98237926
resnet50_linear,translation_8_right,test_04254,6,horse,0.97754556
resnet50_linear,translation_8_right,test_02501,7,monkey,0.97878146
resnet50_linear,translation_8_right,test_06938,1,bird,0.9794475
resnet50_linear,translation_8_right,test_00171,4,deer,0.95882946
resnet50_linear,translation_8_right,test_04215,3,cat,0.9248202
resnet50_linear,translation_8_right,test_05705,8,ship,0.9687079
resnet50_linear,translation_8_right,test_03458,4,deer,0.9725605
resnet50_linear,translation_8_right,test_01220,7,monkey,0.96734834
resnet50_linear,translation_8_right,test_00962,8,ship,0.98283464
resnet50_linear,translation_8_right,test_02950,5,dog,0.97462595
resnet50_linear,translation_8_right,test_02623,5,dog,0.9035935
resnet50_linear,translation_8_right,test_04539,0,airplane,0.98049074
resnet50_linear,translation_8_right,test_01553,0,airplane,0.97403634
resnet50_linear,translation_8_right,test_04740,4,deer,0.95980525
resnet50_linear,translation_8_right,test_06844,0,airplane,0.9885519
resnet50_linear,translation_8_right,test_02668,7,monkey,0.9681113
resnet50_linear,translation_8_right,test_03153,7,monkey,0.9657214
resnet50_linear,translation_8_right,test_05135,4,deer,0.9548894
