model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_32_down,test_00632,3,cat,0.9651286
vit_b_16_linear,translation_32_down,test_00131,9,truck,0.9344031
vit_b_16_linear,translation_32_down,test_07081,7,monkey,0.98720133
vit_b_16_linear,translation_32_down,test_01836,9,truck,0.98538077
vit_b_16_linear,translation_32_down,test_06437,0,airplane,0.96018904
vit_b_16_linear,translation_32_down,test_06609,0,airplane,0.9648487
vit_b_16_linear,translation_32_down,test_03467,7,monkey,0.8302531
vit_b_16_linear,translation_32_down,test_01401,3,cat,0.94460094
vit_b_16_linear,translation_32_down,test_01839,2,car,0.97872096
vit_b_16_linear,translation_32_down,test_04168,3,cat,0.9614725
vit_b_16_linear,translation_32_down,test_00035,2,car,0.9630369
vit_b_16_linear,translation_32_down,test_04177,8,ship,0.9697616
vit_b_16_linear,translation_32_down,test_07270,7,monkey,0.9567866
vit_b_16_linear,translation_32_down,test_02265,5,dog,0.9678451
vit_b_16_linear,translation_32_down,test_03288,7,monkey,0.96820325
vit_b_16_linear,translation_32_down,test_05451,8,ship,0.9388591
vit_b_16_linear,translation_32_down,test_04023,3,cat,0.96912426
vit_b_16_linear,translation_32_down,test_00261,1,bird,0.96512365
vit_b_16_linear,translation_32_down,test_04570,5,dog,0.9603542
vit_b_16_linear,translation_32_down,test_04966,5,dog,0.94533
vit_b_16_linear,translation_32_down,test_07955,1,bird,0.97963
vit_b_16_linear,translation_32_down,test_06288,4,deer,0.9560145
vit_b_16_linear,translation_32_down,test_07810,8,ship,0.90729296
vit_b_16_linear,translation_32_down,test_01927,7,monkey,0.9690802
vit_b_16_linear,translation_32_down,test_01871,1,bird,0.92613
vit_b_16_linear,translation_32_down,test_06922,5,dog,0.9429519
vit_b_16_linear,translation_32_down,test_03512,4,deer,0.97045946
vit_b_16_linear,translation_32_down,test_04754,6,horse,0.81058174
vit_b_16_linear,translation_32_down,test_00714,2,car,0.72887176
vit_b_16_linear,translation_32_down,test_02191,8,ship,0.96144694
vit_b_16_linear,translation_32_down,test_04615,0,airplane,0.9940143
vit_b_16_linear,translation_32_down,test_04662,8,ship,0.99158245
vit_b_16_linear,translation_32_down,test_05915,9,truck,0.8041929
vit_b_16_linear,translation_32_down,test_00766,4,deer,0.952499
vit_b_16_linear,translation_32_down,test_05218,2,car,0.99196196
vit_b_16_linear,translation_32_down,test_02340,8,ship,0.79879636
vit_b_16_linear,translation_32_down,test_01954,8,ship,0.91471744
vit_b_16_linear,translation_32_down,test_07875,8,ship,0.9568553
vit_b_16_linear,translation_32_down,test_03418,6,horse,0.97460604
vit_b_16_linear,translation_32_down,test_05572,9,truck,0.8195247
vit_b_16_linear,translation_32_down,test_05977,7,monkey,0.97637165
vit_b_16_linear,translation_32_down,test_05123,1,bird,0.9021604
vit_b_16_linear,translation_32_down,test_05851,9,truck,0.9953536
vit_b_16_linear,translation_32_down,test_04094,9,truck,0.98590004
vit_b_16_linear,translation_32_down,test_04254,6,horse,0.976006
vit_b_16_linear,translation_32_down,test_02501,7,monkey,0.9602952
vit_b_16_linear,translation_32_down,test_06938,1,bird,0.9554678
