model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_16_down,test_00632,3,cat,0.983412
clip_vit_b_32_linear,translation_16_down,test_00131,9,truck,0.9673952
clip_vit_b_32_linear,translation_16_down,test_07081,7,monkey,0.97302043
clip_vit_b_32_linear,translation_16_down,test_01836,9,truck,0.9863255
clip_vit_b_32_linear,translation_16_down,test_06437,0,airplane,0.9769156
clip_vit_b_32_linear,translation_16_down,test_06609,0,airplane,0.96532875
clip_vit_b_32_linear,translation_16_down,test_03467,7,monkey,0.9540381
clip_vit_b_32_linear,translation_16_down,test_01401,3,cat,0.9772663
clip_vit_b_32_linear,translation_16_down,test_01839,2,car,0.9816208
clip_vit_b_32_linear,translation_16_down,test_04168,3,cat,0.96359247
clip_vit_b_32_linear,translation_16_down,test_00035,2,car,0.9664921
clip_vit_b_32_linear,translation_16_down,test_04177,8,ship,0.98083144
clip_vit_b_32_linear,translation_16_down,test_07270,7,monkey,0.944763
clip_vit_b_32_linear,translation_16_down,test_02265,5,dog,0.9794584
clip_vit_b_32_linear,translation_16_down,test_03288,7,monkey,0.9682986
clip_vit_b_32_linear,translation_16_down,test_05451,8,ship,0.9579639
clip_vit_b_32_linear,translation_16_down,test_04023,3,cat,0.9700816
clip_vit_b_32_linear,translation_16_down,test_00261,1,bird,0.96321857
clip_vit_b_32_linear,translation_16_down,test_04570,5,dog,0.9754751
clip_vit_b_32_linear,translation_16_down,test_04966,5,dog,0.97116184
clip_vit_b_32_linear,translation_16_down,test_07955,1,bird,0.9677813
clip_vit_b_32_linear,translation_16_down,test_06288,4,deer,0.95737374
clip_vit_b_32_linear,translation_16_down,test_07810,8,ship,0.9768071
clip_vit_b_32_linear,translation_16_down,test_01927,7,monkey,0.9464353
clip_vit_b_32_linear,translation_16_down,test_01871,1,bird,0.98285824
clip_vit_b_32_linear,translation_16_down,test_06922,5,dog,0.9764356
clip_vit_b_32_linear,translation_16_down,test_03512,4,deer,0.99038196
clip_vit_b_32_linear,translation_16_down,test_04754,6,horse,0.9554864
clip_vit_b_32_linear,translation_16_down,test_00714,2,car,0.956623
clip_vit_b_32_linear,translation_16_down,test_02191,8,ship,0.96187115
clip_vit_b_32_linear,translation_16_down,test_04615,0,airplane,0.97746074
clip_vit_b_32_linear,translation_16_down,test_04662,8,ship,0.98998857
clip_vit_b_32_linear,translation_16_down,test_05915,9,truck,0.952414
clip_vit_b_32_linear,translation_16_down,test_00766,4,deer,0.9660177
clip_vit_b_32_linear,translation_16_down,test_05218,2,car,0.96957713
clip_vit_b_32_linear,translation_16_down,test_02340,8,ship,0.9661662
clip_vit_b_32_linear,translation_16_down,test_01954,8,ship,0.96704704
