model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_32_up,test_00632,3,cat,0.9398222
resnet50_linear,translation_32_up,test_00131,9,truck,0.96498597
resnet50_linear,translation_32_up,test_07081,7,monkey,0.8830143
resnet50_linear,translation_32_up,test_01836,9,truck,0.97529864
resnet50_linear,translation_32_up,test_06437,0,airplane,0.9228521
resnet50_linear,translation_32_up,test_06609,0,airplane,0.9275187
resnet50_linear,translation_32_up,test_03467,7,monkey,0.9559277
resnet50_linear,translation_32_up,test_01401,3,cat,0.95720315
resnet50_linear,translation_32_up,test_01839,2,car,0.94637585
resnet50_linear,translation_32_up,test_04168,3,cat,0.9655446
resnet50_linear,translation_32_up,test_00035,2,car,0.9794102
resnet50_linear,translation_32_up,test_04177,8,ship,0.94317997
resnet50_linear,translation_32_up,test_07270,7,monkey,0.91553146
resnet50_linear,translation_32_up,test_02265,5,dog,0.9514931
resnet50_linear,translation_32_up,test_03288,7,monkey,0.91284466
resnet50_linear,translation_32_up,test_05451,8,ship,0.86834764
resnet50_linear,translation_32_up,test_04023,3,cat,0.9417218
resnet50_linear,translation_32_up,test_00261,1,bird,0.9737907
resnet50_linear,translation_32_up,test_04570,5,dog,0.9686034
resnet50_linear,translation_32_up,test_04966,5,dog,0.9393649
resnet50_linear,translation_32_up,test_07955,1,bird,0.94810045
resnet50_linear,translation_32_up,test_06288,4,deer,0.9232347
resnet50_linear,translation_32_up,test_07810,8,ship,0.9664593
resnet50_linear,translation_32_up,test_01927,7,monkey,0.9652501
resnet50_linear,translation_32_up,test_01871,1,bird,0.9365207
resnet50_linear,translation_32_up,test_06922,5,dog,0.8963631
resnet50_linear,translation_32_up,test_03512,4,deer,0.9871963
resnet50_linear,translation_32_up,test_04754,6,horse,0.9325225
resnet50_linear,translation_32_up,test_00714,2,car,0.94142497
resnet50_linear,translation_32_up,test_02191,8,ship,0.9630524
resnet50_linear,translation_32_up,test_04615,0,airplane,0.97237414
resnet50_linear,translation_32_up,test_04662,8,ship,0.9881812
resnet50_linear,translation_32_up,test_05915,9,truck,0.9318724
resnet50_linear,translation_32_up,test_00766,4,deer,0.90312415
resnet50_linear,translation_32_up,test_05218,2,car,0.9847941
resnet50_linear,translation_32_up,test_02340,8,ship,0.82622486
resnet50_linear,translation_32_up,test_01954,8,ship,0.92524385
resnet50_linear,translation_32_up,test_07875,8,ship,0.9344175
resnet50_linear,translation_32_up,test_03418,6,horse,0.8573703
resnet50_linear,translation_32_up,test_05572,9,truck,0.95781136
resnet50_linear,translation_32_up,test_05977,7,monkey,0.95496637
resnet50_linear,translation_32_up,test_05123,1,bird,0.85873497
resnet50_linear,translation_32_up,test_05851,9,truck,0.98978466
resnet50_linear,translation_32_up,test_04094,9,truck,0.9448085
resnet50_linear,translation_32_up,test_04254,6,horse,0.98496974
resnet50_linear,translation_32_up,test_02501,7,monkey,0.9531059
resnet50_linear,translation_32_up,test_06938,1,bird,0.94860333
resnet50_linear,translation_32_up,test_00171,4,deer,0.9451246
resnet50_linear,translation_32_up,test_04215,3,cat,0.96468496
resnet50_linear,translation_32_up,test_05705,8,ship,0.9291955
resnet50_linear,translation_32_up,test_03458,4,deer,0.8598316
resnet50_linear,translation_32_up,test_01220,7,monkey,0.9856297
resnet50_linear,translation_32_up,test_00962,8,ship,0.96164125
resnet50_linear,translation_32_up,test_02950,5,dog,0.93764335
resnet50_linear,translation_32_up,test_02623,5,dog,0.8955409
resnet50_linear,translation_32_up,test_04539,0,airplane,0.9894464
resnet50_linear,translation_32_up,test_01553,0,airplane,0.8230446
resnet50_linear,translation_32_up,test_04740,4,deer,0.9212198
resnet50_linear,translation_32_up,test_06844,0,airplane,0.98797417
resnet50_linear,translation_32_up,test_02668,7,monkey,0.86663646
resnet50_linear,translation_32_up,test_03153,7,monkey,0.8880623
resnet50_linear,translation_32_up,test_05135,4,deer,0.961523
resnet50_linear,translation_32_up,test_02291,3,cat,0.929817
resnet50_linear,translation_32_up,test_00116,1,bird,0.96894157
resnet50_linear,translation_32_up,test_07797,3,cat,0.9370413
resnet50_linear,translation_32_up,test_04609,3,cat,0.9219812
resnet50_linear,translation_32_up,test_00081,0,airplane,0.9097838
resnet50_linear,translation_32_up,test_05580,6,horse,0.9733089
resnet50_linear,translation_32_up,test_03024,2,car,0.93481183
resnet50_linear,translation_32_up,test_02766,5,dog,0.8744029
resnet50_linear,translation_32_up,test_05000,8,ship,0.97285914
resnet50_linear,translation_32_up,test_02610,6,horse,0.8875065
resnet50_linear,translation_32_up,test_02024,0,airplane,0.98240083
resnet50_linear,translation_32_up,test_06097,4,deer,0.9145522
resnet50_linear,translation_32_up,test_00964,6,horse,0.94431114
resnet50_linear,translation_32_up,test_07634,0,airplane,0.9907017
resnet50_linear,translation_32_up,test_06434,8,ship,0.94765896
resnet50_linear,translation_32_up,test_05183,2,car,0.9561769
resnet50_linear,translation_32_up,test_06986,0,airplane,0.94285387
resnet50_linear,translation_32_up,test_00645,5,dog,0.9712818
resnet50_linear,translation_32_up,test_03347,0,airplane,0.976475
resnet50_linear,translation_32_up,test_05677,2,car,0.97990894
resnet50_linear,translation_32_up,test_03412,8,ship,0.8958446
resnet50_linear,translation_32_up,test_03937,1,bird,0.864585
resnet50_linear,translation_32_up,test_00873,6,horse,0.9545996
resnet50_linear,translation_32_up,test_02167,9,truck,0.930239
resnet50_linear,translation_32_up,test_06490,3,cat,0.888224
resnet50_linear,translation_32_up,test_00738,3,cat,0.9324082
resnet50_linear,translation_32_up,test_06616,2,car,0.91659945
resnet50_linear,translation_32_up,test_04093,6,horse,0.9402507
resnet50_linear,translation_32_up,test_05788,9,truck,0.92553645
resnet50_linear,translation_32_up,test_07818,8,ship,0.9023593
resnet50_linear,translation_32_up,test_00304,1,bird,0.830353
resnet50_linear,translation_32_up,test_02082,2,car,0.94299614
resnet50_linear,translation_32_up,test_02746,7,monkey,0.95882285
resnet50_linear,translation_32_up,test_07944,4,deer,0.9866114
resnet50_linear,translation_32_up,test_06689,8,ship,0.87027603
resnet50_linear,translation_32_up,test_02414,9,truck,0.92147696
resnet50_linear,translation_32_up,test_03779,6,horse,0.9242873
resnet50_linear,translation_32_up,test_02095,1,bird,0.94320333
resnet50_linear,translation_32_up,test_07262,0,airplane,0.97934824
resnet50_linear,translation_32_up,test_05694,8,ship,0.89962214
resnet50_linear,translation_32_up,test_07413,5,dog,0.95599735
resnet50_linear,translation_32_up,test_06805,1,bird,0.9626571
resnet50_linear,translation_32_up,test_03446,7,monkey,0.8873558
resnet50_linear,translation_32_up,test_02807,5,dog,0.94200206
resnet50_linear,translation_32_up,test_07940,4,deer,0.96764946
resnet50_linear,translation_32_up,test_04172,7,monkey,0.9376992
resnet50_linear,translation_32_up,test_07744,3,cat,0.8127637
resnet50_linear,translation_32_up,test_01586,2,car,0.9340564
resnet50_linear,translation_32_up,test_07999,8,ship,0.8838998
resnet50_linear,translation_32_up,test_06349,1,bird,0.9442388
resnet50_linear,translation_32_up,test_06594,1,bird,0.98726636
resnet50_linear,translation_32_up,test_02109,8,ship,0.9202865
resnet50_linear,translation_32_up,test_03079,1,bird,0.9222134
resnet50_linear,translation_32_up,test_02070,1,bird,0.9115084
resnet50_linear,translation_32_up,test_00319,5,dog,0.961328
resnet50_linear,translation_32_up,test_02888,0,airplane,0.8280949
resnet50_linear,translation_32_up,test_06224,5,dog,0.97971845
resnet50_linear,translation_32_up,test_03353,5,dog,0.97156936
resnet50_linear,translation_32_up,test_06244,2,car,0.9164573
resnet50_linear,translation_32_up,test_04704,7,monkey,0.8891355
resnet50_linear,translation_32_up,test_02427,5,dog,0.9351957
resnet50_linear,translation_32_up,test_07995,9,truck,0.9377396
resnet50_linear,translation_32_up,test_01124,4,deer,0.96187645
resnet50_linear,translation_32_up,test_06733,1,bird,0.9818368
resnet50_linear,translation_32_up,test_02062,9,truck,0.93653613
resnet50_linear,translation_32_up,test_00805,9,truck,0.95754397
resnet50_linear,translation_32_up,test_02028,3,cat,0.907624
resnet50_linear,translation_32_up,test_02392,2,car,0.9261749
