model_name,condition,identifier,class_id,class_name,cosine_similarity
resnet50_linear,translation_16_left,test_00632,3,cat,0.96955943
resnet50_linear,translation_16_left,test_00131,9,truck,0.94196224
resnet50_linear,translation_16_left,test_07081,7,monkey,0.9243174
resnet50_linear,translation_16_left,test_01836,9,truck,0.97313476
resnet50_linear,translation_16_left,test_06437,0,airplane,0.95310354
resnet50_linear,translation_16_left,test_06609,0,airplane,0.9762649
resnet50_linear,translation_16_left,test_03467,7,monkey,0.95486856
resnet50_linear,translation_16_left,test_01401,3,cat,0.96397597
resnet50_linear,translation_16_left,test_01839,2,car,0.9665556
resnet50_linear,translation_16_left,test_04168,3,cat,0.9409688
resnet50_linear,translation_16_left,test_00035,2,car,0.9742591
resnet50_linear,translation_16_left,test_04177,8,ship,0.9475572
resnet50_linear,translation_16_left,test_07270,7,monkey,0.9226984
resnet50_linear,translation_16_left,test_02265,5,dog,0.9543735
resnet50_linear,translation_16_left,test_03288,7,monkey,0.9683175
resnet50_linear,translation_16_left,test_05451,8,ship,0.9652256
resnet50_linear,translation_16_left,test_04023,3,cat,0.9673113
resnet50_linear,translation_16_left,test_00261,1,bird,0.98587185
resnet50_linear,translation_16_left,test_04570,5,dog,0.9693204
resnet50_linear,translation_16_left,test_04966,5,dog,0.9499953
resnet50_linear,translation_16_left,test_07955,1,bird,0.9097939
resnet50_linear,translation_16_left,test_06288,4,deer,0.9413778
resnet50_linear,translation_16_left,test_07810,8,ship,0.96929336
resnet50_linear,translation_16_left,test_01927,7,monkey,0.9422467
resnet50_linear,translation_16_left,test_01871,1,bird,0.9584869
resnet50_linear,translation_16_left,test_06922,5,dog,0.9790579
resnet50_linear,translation_16_left,test_03512,4,deer,0.97423977
resnet50_linear,translation_16_left,test_04754,6,horse,0.97048986
resnet50_linear,translation_16_left,test_00714,2,car,0.9471498
resnet50_linear,translation_16_left,test_02191,8,ship,0.96528107
resnet50_linear,translation_16_left,test_04615,0,airplane,0.96347463
resnet50_linear,translation_16_left,test_04662,8,ship,0.9786926
resnet50_linear,translation_16_left,test_05915,9,truck,0.9566326
resnet50_linear,translation_16_left,test_00766,4,deer,0.9584555
resnet50_linear,translation_16_left,test_05218,2,car,0.99159545
resnet50_linear,translation_16_left,test_02340,8,ship,0.98735267
resnet50_linear,translation_16_left,test_01954,8,ship,0.9346906
resnet50_linear,translation_16_left,test_07875,8,ship,0.96327806
resnet50_linear,translation_16_left,test_03418,6,horse,0.9743136
resnet50_linear,translation_16_left,test_05572,9,truck,0.9786908
resnet50_linear,translation_16_left,test_05977,7,monkey,0.8989184
resnet50_linear,translation_16_left,test_05123,1,bird,0.9733365
resnet50_linear,translation_16_left,test_05851,9,truck,0.98405355
resnet50_linear,translation_16_left,test_04094,9,truck,0.97873354
resnet50_linear,translation_16_left,test_04254,6,horse,0.9660458
resnet50_linear,translation_16_left,test_02501,7,monkey,0.97218263
resnet50_linear,translation_16_left,test_06938,1,bird,0.9803957
resnet50_linear,translation_16_left,test_00171,4,deer,0.9525285
resnet50_linear,translation_16_left,test_04215,3,cat,0.88561726
resnet50_linear,translation_16_left,test_05705,8,ship,0.97965336
resnet50_linear,translation_16_left,test_03458,4,deer,0.9693175
resnet50_linear,translation_16_left,test_01220,7,monkey,0.9597016
resnet50_linear,translation_16_left,test_00962,8,ship,0.9819314
resnet50_linear,translation_16_left,test_02950,5,dog,0.9558881
resnet50_linear,translation_16_left,test_02623,5,dog,0.9349031
resnet50_linear,translation_16_left,test_04539,0,airplane,0.9239354
resnet50_linear,translation_16_left,test_01553,0,airplane,0.9741931
resnet50_linear,translation_16_left,test_04740,4,deer,0.956878
resnet50_linear,translation_16_left,test_06844,0,airplane,0.9883871
resnet50_linear,translation_16_left,test_02668,7,monkey,0.96722806
resnet50_linear,translation_16_left,test_03153,7,monkey,0.96519166
resnet50_linear,translation_16_left,test_05135,4,deer,0.92769057
resnet50_linear,translation_16_left,test_02291,3,cat,0.95559096
resnet50_linear,translation_16_left,test_00116,1,bird,0.9124949
resnet50_linear,translation_16_left,test_07797,3,cat,0.9456471
resnet50_linear,translation_16_left,test_04609,3,cat,0.9508893
resnet50_linear,translation_16_left,test_00081,0,airplane,0.93007374
resnet50_linear,translation_16_left,test_05580,6,horse,0.9507771
resnet50_linear,translation_16_left,test_03024,2,car,0.9473352
resnet50_linear,translation_16_left,test_02766,5,dog,0.9688966
resnet50_linear,translation_16_left,test_05000,8,ship,0.9848509
resnet50_linear,translation_16_left,test_02610,6,horse,0.93374634
resnet50_linear,translation_16_left,test_02024,0,airplane,0.9585184
resnet50_linear,translation_16_left,test_06097,4,deer,0.98254114
resnet50_linear,translation_16_left,test_00964,6,horse,0.9713332
resnet50_linear,translation_16_left,test_07634,0,airplane,0.98749006
resnet50_linear,translation_16_left,test_06434,8,ship,0.96931803
resnet50_linear,translation_16_left,test_05183,2,car,0.9909716
resnet50_linear,translation_16_left,test_06986,0,airplane,0.977607
resnet50_linear,translation_16_left,test_00645,5,dog,0.9496197
resnet50_linear,translation_16_left,test_03347,0,airplane,0.9399754
resnet50_linear,translation_16_left,test_05677,2,car,0.966164
resnet50_linear,translation_16_left,test_03412,8,ship,0.97879833
resnet50_linear,translation_16_left,test_03937,1,bird,0.9523211
resnet50_linear,translation_16_left,test_00873,6,horse,0.9552603
resnet50_linear,translation_16_left,test_02167,9,truck,0.96380687
resnet50_linear,translation_16_left,test_06490,3,cat,0.9146058
resnet50_linear,translation_16_left,test_00738,3,cat,0.9443202
resnet50_linear,translation_16_left,test_06616,2,car,0.90300876
resnet50_linear,translation_16_left,test_04093,6,horse,0.9466019
