model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_8_up,test_00632,3,cat,0.9785901
clip_vit_b_32_linear,translation_8_up,test_00131,9,truck,0.9729065
clip_vit_b_32_linear,translation_8_up,test_07081,7,monkey,0.9808651
clip_vit_b_32_linear,translation_8_up,test_01836,9,truck,0.98375154
clip_vit_b_32_linear,translation_8_up,test_06437,0,airplane,0.9793962
clip_vit_b_32_linear,translation_8_up,test_06609,0,airplane,0.9853921
clip_vit_b_32_linear,translation_8_up,test_03467,7,monkey,0.98134166
clip_vit_b_32_linear,translation_8_up,test_01401,3,cat,0.97242916
clip_vit_b_32_linear,translation_8_up,test_01839,2,car,0.97980154
clip_vit_b_32_linear,translation_8_up,test_04168,3,cat,0.97831005
clip_vit_b_32_linear,translation_8_up,test_00035,2,car,0.97269547
clip_vit_b_32_linear,translation_8_up,test_04177,8,ship,0.9888973
clip_vit_b_32_linear,translation_8_up,test_07270,7,monkey,0.9538014
clip_vit_b_32_linear,translation_8_up,test_02265,5,dog,0.9855946
clip_vit_b_32_linear,translation_8_up,test_03288,7,monkey,0.9732824
clip_vit_b_32_linear,translation_8_up,test_05451,8,ship,0.9790915
clip_vit_b_32_linear,translation_8_up,test_04023,3,cat,0.9672798
clip_vit_b_32_linear,translation_8_up,test_00261,1,bird,0.9693496
clip_vit_b_32_linear,translation_8_up,test_04570,5,dog,0.98447114
clip_vit_b_32_linear,translation_8_up,test_04966,5,dog,0.9833297
clip_vit_b_32_linear,translation_8_up,test_07955,1,bird,0.9834122
clip_vit_b_32_linear,translation_8_up,test_06288,4,deer,0.9746808
clip_vit_b_32_linear,translation_8_up,test_07810,8,ship,0.9797553
clip_vit_b_32_linear,translation_8_up,test_01927,7,monkey,0.9688119
clip_vit_b_32_linear,translation_8_up,test_01871,1,bird,0.99380875
clip_vit_b_32_linear,translation_8_up,test_06922,5,dog,0.9340702
clip_vit_b_32_linear,translation_8_up,test_03512,4,deer,0.9891939
clip_vit_b_32_linear,translation_8_up,test_04754,6,horse,0.9776429
clip_vit_b_32_linear,translation_8_up,test_00714,2,car,0.9645804
clip_vit_b_32_linear,translation_8_up,test_02191,8,ship,0.9819148
clip_vit_b_32_linear,translation_8_up,test_04615,0,airplane,0.97923654
clip_vit_b_32_linear,translation_8_up,test_04662,8,ship,0.99226826
clip_vit_b_32_linear,translation_8_up,test_05915,9,truck,0.9756274
clip_vit_b_32_linear,translation_8_up,test_00766,4,deer,0.9813029
clip_vit_b_32_linear,translation_8_up,test_05218,2,car,0.9717198
clip_vit_b_32_linear,translation_8_up,test_02340,8,ship,0.98276395
clip_vit_b_32_linear,translation_8_up,test_01954,8,ship,0.9813334
clip_vit_b_32_linear,translation_8_up,test_07875,8,ship,0.9846542
clip_vit_b_32_linear,translation_8_up,test_03418,6,horse,0.96735466
clip_vit_b_32_linear,translation_8_up,test_05572,9,truck,0.9844432
clip_vit_b_32_linear,translation_8_up,test_05977,7,monkey,0.98834944
clip_vit_b_32_linear,translation_8_up,test_05123,1,bird,0.9763382
clip_vit_b_32_linear,translation_8_up,test_05851,9,truck,0.98772454
clip_vit_b_32_linear,translation_8_up,test_04094,9,truck,0.952404
clip_vit_b_32_linear,translation_8_up,test_04254,6,horse,0.991846
clip_vit_b_32_linear,translation_8_up,test_02501,7,monkey,0.987983
clip_vit_b_32_linear,translation_8_up,test_06938,1,bird,0.98109925
clip_vit_b_32_linear,translation_8_up,test_00171,4,deer,0.98425287
clip_vit_b_32_linear,translation_8_up,test_04215,3,cat,0.98332644
clip_vit_b_32_linear,translation_8_up,test_05705,8,ship,0.985214
clip_vit_b_32_linear,translation_8_up,test_03458,4,deer,0.9920622
clip_vit_b_32_linear,translation_8_up,test_01220,7,monkey,0.982757
clip_vit_b_32_linear,translation_8_up,test_00962,8,ship,0.9757482
clip_vit_b_32_linear,translation_8_up,test_02950,5,dog,0.9706254
clip_vit_b_32_linear,translation_8_up,test_02623,5,dog,0.9870297
clip_vit_b_32_linear,translation_8_up,test_04539,0,airplane,0.9830726
clip_vit_b_32_linear,translation_8_up,test_01553,0,airplane,0.9724459
clip_vit_b_32_linear,translation_8_up,test_04740,4,deer,0.98175025
clip_vit_b_32_linear,translation_8_up,test_06844,0,airplane,0.9841869
clip_vit_b_32_linear,translation_8_up,test_02668,7,monkey,0.9811926
clip_vit_b_32_linear,translation_8_up,test_03153,7,monkey,0.9746593
clip_vit_b_32_linear,translation_8_up,test_05135,4,deer,0.9817846
clip_vit_b_32_linear,translation_8_up,test_02291,3,cat,0.9707219
clip_vit_b_32_linear,translation_8_up,test_00116,1,bird,0.97898084
clip_vit_b_32_linear,translation_8_up,test_07797,3,cat,0.9750379
clip_vit_b_32_linear,translation_8_up,test_04609,3,cat,0.9763049
clip_vit_b_32_linear,translation_8_up,test_00081,0,airplane,0.9870575
clip_vit_b_32_linear,translation_8_up,test_05580,6,horse,0.98250043
clip_vit_b_32_linear,translation_8_up,test_03024,2,car,0.98706007
clip_vit_b_32_linear,translation_8_up,test_02766,5,dog,0.94830763
clip_vit_b_32_linear,translation_8_up,test_05000,8,ship,0.9822022
clip_vit_b_32_linear,translation_8_up,test_02610,6,horse,0.98149854
clip_vit_b_32_linear,translation_8_up,test_02024,0,airplane,0.9897087
clip_vit_b_32_linear,translation_8_up,test_06097,4,deer,0.99456674
clip_vit_b_32_linear,translation_8_up,test_00964,6,horse,0.9755349
clip_vit_b_32_linear,translation_8_up,test_07634,0,airplane,0.9899323
clip_vit_b_32_linear,translation_8_up,test_06434,8,ship,0.9730344
clip_vit_b_32_linear,translation_8_up,test_05183,2,car,0.96683455
clip_vit_b_32_linear,translation_8_up,test_06986,0,airplane,0.97703266
clip_vit_b_32_linear,translation_8_up,test_00645,5,dog,0.99056834
clip_vit_b_32_linear,translation_8_up,test_03347,0,airplane,0.99001795
clip_vit_b_32_linear,translation_8_up,test_05677,2,car,0.9773763
clip_vit_b_32_linear,translation_8_up,test_03412,8,ship,0.9829868
clip_vit_b_32_linear,translation_8_up,test_03937,1,bird,0.9821039
clip_vit_b_32_linear,translation_8_up,test_00873,6,horse,0.98935276
clip_vit_b_32_linear,translation_8_up,test_02167,9,truck,0.9790539
clip_vit_b_32_linear,translation_8_up,test_06490,3,cat,0.98374677
clip_vit_b_32_linear,translation_8_up,test_00738,3,cat,0.96617967
clip_vit_b_32_linear,translation_8_up,test_06616,2,car,0.96478695
clip_vit_b_32_linear,translation_8_up,test_04093,6,horse,0.95585454
clip_vit_b_32_linear,translation_8_up,test_05788,9,truck,0.97964036
clip_vit_b_32_linear,translation_8_up,test_07818,8,ship,0.98786485
clip_vit_b_32_linear,translation_8_up,test_00304,1,bird,0.9742448
clip_vit_b_32_linear,translation_8_up,test_02082,2,car,0.97520155
clip_vit_b_32_linear,translation_8_up,test_02746,7,monkey,0.98079515
clip_vit_b_32_linear,translation_8_up,test_07944,4,deer,0.97515213
clip_vit_b_32_linear,translation_8_up,test_06689,8,ship,0.98232377
clip_vit_b_32_linear,translation_8_up,test_02414,9,truck,0.9756006
clip_vit_b_32_linear,translation_8_up,test_03779,6,horse,0.98377705
clip_vit_b_32_linear,translation_8_up,test_02095,1,bird,0.9953395
clip_vit_b_32_linear,translation_8_up,test_07262,0,airplane,0.988096
clip_vit_b_32_linear,translation_8_up,test_05694,8,ship,0.98478186
clip_vit_b_32_linear,translation_8_up,test_07413,5,dog,0.98855436
clip_vit_b_32_linear,translation_8_up,test_06805,1,bird,0.98950624
clip_vit_b_32_linear,translation_8_up,test_03446,7,monkey,0.97150916
clip_vit_b_32_linear,translation_8_up,test_02807,5,dog,0.96625847
clip_vit_b_32_linear,translation_8_up,test_07940,4,deer,0.9864495
clip_vit_b_32_linear,translation_8_up,test_04172,7,monkey,0.96800995
clip_vit_b_32_linear,translation_8_up,test_07744,3,cat,0.98261815
clip_vit_b_32_linear,translation_8_up,test_01586,2,car,0.9658531
clip_vit_b_32_linear,translation_8_up,test_07999,8,ship,0.9854101
clip_vit_b_32_linear,translation_8_up,test_06349,1,bird,0.9772094
clip_vit_b_32_linear,translation_8_up,test_06594,1,bird,0.98626345
clip_vit_b_32_linear,translation_8_up,test_02109,8,ship,0.97062856
clip_vit_b_32_linear,translation_8_up,test_03079,1,bird,0.97872686
clip_vit_b_32_linear,translation_8_up,test_02070,1,bird,0.9676998
clip_vit_b_32_linear,translation_8_up,test_00319,5,dog,0.9847945
clip_vit_b_32_linear,translation_8_up,test_02888,0,airplane,0.9665017
clip_vit_b_32_linear,translation_8_up,test_06224,5,dog,0.98397666
clip_vit_b_32_linear,translation_8_up,test_03353,5,dog,0.9440378
clip_vit_b_32_linear,translation_8_up,test_06244,2,car,0.9328358
clip_vit_b_32_linear,translation_8_up,test_04704,7,monkey,0.96343815
clip_vit_b_32_linear,translation_8_up,test_02427,5,dog,0.98244506
clip_vit_b_32_linear,translation_8_up,test_07995,9,truck,0.9639435
clip_vit_b_32_linear,translation_8_up,test_01124,4,deer,0.9719548
